id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01J1G2JBRWXWR3DE53QXM9PJQH,01J1G1WHSGH86TY9ERYRE7DDTW,2024-06-28T18:43:50.172342948Z,"[{""text"":""spike top, straight bottom"",""sender"":{""id"":""01J1G20MXD2JXJMM31WQFG1M43"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-28T18:53:58.217603487Z,true,2024-06-28T18:54:07.163081756Z,true,2024-06-28T18:54:07.149698685Z,01J1G1WHT9T93BKEMYX1GA4C93,2024-06-28T18:43:50.172342948Z,17,2024-06-28T18:43:50.172342948Z,65,2024-06-28T18:43:50.172342948Z,1,2024-06-28T18:43:50.172342948Z,4,2024-06-28T18:43:50.172342948Z,/tangrams/3_17.png,2024-06-28T18:54:07.163081756Z,2,2024-06-28T18:43:50.517687024Z,true,2024-06-28T18:53:40.794725176Z,"[""/tangrams/2_17.png"",""/tangrams/2_19.png"",""/tangrams/3_17.png"",""/tangrams/3_19.png""]",2024-06-28T18:43:50.172342948Z,/tangrams/3_17.png,2024-06-28T18:43:50.172342948Z,2,2024-06-28T18:43:50.172342948Z,17,2024-06-28T18:43:50.172342948Z
01J1G2KBPB0Q0FCVYY8MVZG04R,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:44:22.859104479Z,"[{""text"":""flat top cutout coner"",""sender"":{""id"":""01J1G2C0TJNERKCDPC78DA8EN3"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""corner"",""sender"":{""id"":""01J1G2C0TJNERKCDPC78DA8EN3"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-06-28T19:01:55.02607476Z,true,2024-06-28T19:01:58.519960837Z,true,2024-06-28T19:01:58.500999718Z,01J1G2BFP1PWCGVSRMBF7V50Z5,2024-06-28T18:44:22.859104479Z,32,2024-06-28T18:44:22.859104479Z,65,2024-06-28T18:44:22.859104479Z,2,2024-06-28T18:44:22.859104479Z,4,2024-06-28T18:44:22.859104479Z,/tangrams/2_19.png,2024-06-28T19:01:58.519960837Z,2,2024-06-28T18:44:23.531983153Z,true,2024-06-28T19:01:24.414457763Z,"[""/tangrams/2_19.png"",""/tangrams/3_19.png"",""/tangrams/3_18.png"",""/tangrams/2_18.png""]",2024-06-28T18:44:22.859104479Z,/tangrams/2_19.png,2024-06-28T18:44:22.859104479Z,1,2024-06-28T18:44:22.859104479Z,32,2024-06-28T18:44:22.859104479Z
01J1G2W2A6NYFHGP0K9SA1BA3X,01J1G1WHSGH86TY9ERYRE7DDTW,2024-06-28T18:49:08.166241339Z,"[{""text"":""looks like it has frog feet, lots of triangles"",""sender"":{""id"":""01J1G2BRW5KJ4ZP0C060PF0TCP"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""idk how to explain lol"",""sender"":{""id"":""01J1G2BRW5KJ4ZP0C060PF0TCP"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-28T18:56:38.948631303Z,true,2024-06-28T18:56:47.464464774Z,true,2024-06-28T18:56:47.445406608Z,01J1G1WHTAFKTGHBG3KKSCJSTE,2024-06-28T18:49:08.166241339Z,13,2024-06-28T18:49:08.166241339Z,65,2024-06-28T18:49:08.166241339Z,0,2024-06-28T18:49:08.166241339Z,4,2024-06-28T18:49:08.166241339Z,/tangrams/12_28.png,2024-06-28T18:56:47.464464774Z,2,2024-06-28T18:49:08.567130454Z,true,2024-06-28T18:56:02.181221928Z,"[""/tangrams/9_25.png"",""/tangrams/2_18.png"",""/tangrams/12_28.png"",""/tangrams/6_22.png""]",2024-06-28T18:49:08.166241339Z,/tangrams/12_28.png,2024-06-28T18:49:08.166241339Z,14,2024-06-28T18:49:08.166241339Z,13,2024-06-28T18:49:08.166241339Z
01J1G3CMR5MNHT9GBSDNBSVSXS,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:58:11.3337057Z,"[{""text"":""looks like a trident"",""sender"":{""id"":""01J1G2EZDQFBSKJ15KW9KM1SPD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-28T19:01:34.644152898Z,true,2024-06-28T19:01:41.28594466Z,true,2024-06-28T19:01:41.265029351Z,01J1G2BFNZX85J152SRG2XMJ7M,2024-06-28T18:58:11.3337057Z,5,2024-06-28T18:58:11.3337057Z,65,2024-06-28T18:58:11.3337057Z,0,2024-06-28T18:58:11.3337057Z,4,2024-06-28T18:58:11.3337057Z,/tangrams/0_16.png,2024-06-28T19:01:41.28594466Z,2,2024-06-28T18:58:11.8363265Z,true,2024-06-28T19:01:26.980819434Z,"[""/tangrams/3_19.png"",""/tangrams/0_16.png"",""/tangrams/1_18.png"",""/tangrams/2_17.png""]",2024-06-28T18:58:11.3337057Z,/tangrams/0_16.png,2024-06-28T18:58:11.3337057Z,6,2024-06-28T18:58:11.3337057Z,5,2024-06-28T18:58:11.3337057Z
01J1G2YX33HJ8QD55HXNBS0HYM,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:50:41.123655418Z,"[{""text"":""a tap"",""sender"":{""id"":""01J1G2T8HB1GEVF048FFA2RHEY"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-06-28T18:56:05.836348785Z,true,2024-06-28T18:56:12.409667799Z,true,2024-06-28T18:56:12.399387242Z,01J1G2BFP2D4J7V9H0V3XJEAHQ,2024-06-28T18:50:41.123655418Z,10,2024-06-28T18:50:41.123655418Z,65,2024-06-28T18:50:41.123655418Z,0,2024-06-28T18:50:41.123655418Z,4,2024-06-28T18:50:41.123655418Z,/tangrams/14_30.png,2024-06-28T18:56:12.409667799Z,2,2024-06-28T18:50:41.622206192Z,true,2024-06-28T18:55:58.013442785Z,"[""/tangrams/14_30.png"",""/tangrams/1_17.png"",""/tangrams/11_27.png"",""/tangrams/5_21.png""]",2024-06-28T18:50:41.123655418Z,/tangrams/14_30.png,2024-06-28T18:50:41.123655418Z,11,2024-06-28T18:50:41.123655418Z,10,2024-06-28T18:50:41.123655418Z
01J1G3EE07PYTJJDXQJXD17ZN4,01J1G2YKKY64N5QWXBZ4KNKWBC,2024-06-28T18:59:09.959799124Z,"[{""text"":""three squares on the top"",""sender"":{""id"":""01J1G31G1N74P19HSMVCG3S0FF"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-28T19:16:02.124644431Z,true,2024-06-28T19:16:07.570269186Z,true,2024-06-28T19:16:07.545581892Z,01J1G2YKN01DFX61RSJD6JCCFB,2024-06-28T18:59:09.959799124Z,27,2024-06-28T18:59:09.959799124Z,65,2024-06-28T18:59:09.959799124Z,1,2024-06-28T18:59:09.959799124Z,4,2024-06-28T18:59:09.959799124Z,/tangrams/0_19.png,2024-06-28T19:16:07.570269186Z,2,2024-06-28T18:59:11.311979768Z,true,2024-06-28T19:15:45.351159296Z,"[""/tangrams/0_19.png"",""/tangrams/2_16.png"",""/tangrams/1_17.png"",""/tangrams/3_18.png""]",2024-06-28T18:59:09.959799124Z,/tangrams/0_19.png,2024-06-28T18:59:09.959799124Z,12,2024-06-28T18:59:09.959799124Z,27,2024-06-28T18:59:09.959799124Z
01J1G3EE25A5ZG6Q1XZ9YNR388,01J1G2YKKY64N5QWXBZ4KNKWBC,2024-06-28T18:59:10.021922514Z,"[{""text"":""Looks like a fork"",""sender"":{""id"":""01J1G38P2XZ2TM9P4M66872N8Y"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-06-28T19:18:45.355117837Z,true,2024-06-28T19:19:00.369607883Z,true,2024-06-28T19:19:00.3411117Z,01J1G2YKN01DFX61RSJD6JCCFB,2024-06-28T18:59:10.021922514Z,34,2024-06-28T18:59:10.021922514Z,65,2024-06-28T18:59:10.021922514Z,2,2024-06-28T18:59:10.021922514Z,4,2024-06-28T18:59:10.021922514Z,/tangrams/0_16.png,2024-06-28T19:19:00.369607883Z,2,2024-06-28T18:59:11.618449598Z,true,2024-06-28T19:18:36.88963508Z,"[""/tangrams/2_19.png"",""/tangrams/1_17.png"",""/tangrams/3_18.png"",""/tangrams/0_16.png""]",2024-06-28T18:59:10.021922514Z,/tangrams/0_16.png,2024-06-28T18:59:10.021922514Z,3,2024-06-28T18:59:10.021922514Z,34,2024-06-28T18:59:10.021922514Z
01J1G3EE7PXGBWNJ9DKEB63W5D,01J1G2YKKY64N5QWXBZ4KNKWBC,2024-06-28T18:59:10.198076259Z,"[{""text"":""human head"",""sender"":{""id"":""01J1G31G1N74P19HSMVCG3S0FF"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-28T19:26:06.524414923Z,true,2024-06-28T19:26:11.627690711Z,true,2024-06-28T19:26:11.598999176Z,01J1G2YKN01DFX61RSJD6JCCFB,2024-06-28T18:59:10.198076259Z,55,2024-06-28T18:59:10.198076259Z,65,2024-06-28T18:59:10.198076259Z,3,2024-06-28T18:59:10.198076259Z,4,2024-06-28T18:59:10.198076259Z,/tangrams/1_17.png,2024-06-28T19:26:11.627690711Z,2,2024-06-28T18:59:12.386219664Z,true,2024-06-28T19:25:53.438876286Z,"[""/tangrams/3_18.png"",""/tangrams/0_16.png"",""/tangrams/2_19.png"",""/tangrams/1_17.png""]",2024-06-28T18:59:10.198076259Z,/tangrams/1_17.png,2024-06-28T18:59:10.198076259Z,8,2024-06-28T18:59:10.198076259Z,55,2024-06-28T18:59:10.198076259Z
01J1G2J4TPVHMM53Z0VCV5V3QB,01J1G1WHSGH86TY9ERYRE7DDTW,2024-06-28T18:43:43.062275675Z,,,false,2024-06-28T19:21:49.074715535Z,true,2024-06-28T19:21:49.044421077Z,01J1G1WHT4GZEZV213005AZ1MM,2024-06-28T18:43:43.062275675Z,35,2024-06-28T18:43:43.062275675Z,65,2024-06-28T18:43:43.062275675Z,2,2024-06-28T18:43:43.062275675Z,4,2024-06-28T18:43:43.062275675Z,,2024-06-28T19:21:49.074715535Z,2,2024-06-28T18:43:43.630857777Z,true,2024-06-28T19:20:45.523316214Z,"[""/tangrams/1_18.png"",""/tangrams/2_19.png"",""/tangrams/3_17.png"",""/tangrams/0_16.png""]",2024-06-28T18:43:43.062275675Z,/tangrams/3_17.png,2024-06-28T18:43:43.062275675Z,4,2024-06-28T18:43:43.062275675Z,35,2024-06-28T18:43:43.062275675Z
01J1G2J4V7F4BR91VT05FK0JKD,01J1G1WHSGH86TY9ERYRE7DDTW,2024-06-28T18:43:43.079563041Z,,,,,false,2024-06-28T18:43:43.079563041Z,01J1G1WHT4GZEZV213005AZ1MM,2024-06-28T18:43:43.079563041Z,63,2024-06-28T18:43:43.079563041Z,65,2024-06-28T18:43:43.079563041Z,3,2024-06-28T18:43:43.079563041Z,4,2024-06-28T18:43:43.079563041Z,,,2,2024-06-28T18:43:44.097595639Z,false,2024-06-28T18:43:43.079563041Z,"[""/tangrams/0_19.png"",""/tangrams/2_16.png"",""/tangrams/1_17.png"",""/tangrams/3_18.png""]",2024-06-28T18:43:43.079563041Z,/tangrams/3_18.png,2024-06-28T18:43:43.079563041Z,16,2024-06-28T18:43:43.079563041Z,63,2024-06-28T18:43:43.079563041Z
