id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JFTQH4B6PXY9FXD2XEWMRTAB,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:19.750138815Z,"[{""text"":""having 2 point facing down with a pointed tail at the left"",""sender"":{""id"":""01JFTQ7DE414MCRH72YDY9YWGX"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-23T21:50:19.143059622Z,true,2024-12-23T21:50:35.012687224Z,true,2024-12-23T21:50:35.006103329Z,01JFTQCWETJ81EPRJHTFGJ2WYS,2024-12-23T21:42:19.750138815Z,9,2024-12-23T21:42:19.750138815Z,65,2024-12-23T21:42:19.750138815Z,0,2024-12-23T21:42:19.750138815Z,4,2024-12-23T21:42:19.750138815Z,/tangrams/110_398.png,2024-12-23T21:50:35.012687224Z,2,2024-12-23T21:42:19.945909691Z,true,2024-12-23T21:49:36.637367246Z,"[""/tangrams/27_428.png"",""/tangrams/338_274.png"",""/tangrams/269_107.png"",""/tangrams/110_398.png""]",2024-12-23T21:42:19.750138815Z,/tangrams/110_398.png,2024-12-23T21:42:19.750138815Z,10,2024-12-23T21:42:19.750138815Z,9,2024-12-23T21:42:19.750138815Z
01JFTQH4B6PXY9FXD2Y3QDXCDP,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:19.750601023Z,,,,,false,2024-12-23T21:42:19.750601023Z,01JFTQCWETJ81EPRJHTFGJ2WYS,2024-12-23T21:42:19.750601023Z,39,2024-12-23T21:42:19.750601023Z,65,2024-12-23T21:42:19.750601023Z,2,2024-12-23T21:42:19.750601023Z,4,2024-12-23T21:42:19.750601023Z,,,2,2024-12-23T21:42:20.271899535Z,false,2024-12-23T21:42:19.750601023Z,"[""/tangrams/27_107.png"",""/tangrams/269_398.png"",""/tangrams/110_274.png"",""/tangrams/338_428.png""]",2024-12-23T21:42:19.750601023Z,/tangrams/338_428.png,2024-12-23T21:42:19.750601023Z,8,2024-12-23T21:42:19.750601023Z,39,2024-12-23T21:42:19.750601023Z
01JFTQHNJ5EM7VZ4XQKZK7N7AB,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:37.382010118Z,"[{""text"":""Same as earlier, a small angled rectangle at the top balanced"",""sender"":{""id"":""01JFTQ6AKQHZBEKV03BY9W3067"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-23T21:53:21.580243446Z,true,2024-12-23T21:53:29.54202911Z,true,2024-12-23T21:53:29.536352308Z,01JFTQCWEVJMRJ7X1FGENJ4774,2024-12-23T21:42:37.382010118Z,17,2024-12-23T21:42:37.382010118Z,65,2024-12-23T21:42:37.382010118Z,1,2024-12-23T21:42:37.382010118Z,4,2024-12-23T21:42:37.382010118Z,/tangrams/22_209.png,2024-12-23T21:53:29.54202911Z,2,2024-12-23T21:42:37.709262062Z,true,2024-12-23T21:52:53.380539751Z,"[""/tangrams/22_209.png"",""/tangrams/45_61.png"",""/tangrams/309_258.png"",""/tangrams/66_421.png""]",2024-12-23T21:42:37.382010118Z,/tangrams/22_209.png,2024-12-23T21:42:37.382010118Z,2,2024-12-23T21:42:37.382010118Z,17,2024-12-23T21:42:37.382010118Z
01JFTQHNJETDGQEHBSCJX7PTG8,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:37.39028443Z,"[{""text"":""sprinkler head"",""sender"":{""id"":""01JFTQBKEAQS4MY2SJD97PSZJV"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-23T22:10:12.387607435Z,true,2024-12-23T22:10:18.207951672Z,true,2024-12-23T22:10:18.202482674Z,01JFTQCWEVJMRJ7X1FGENJ4774,2024-12-23T21:42:37.39028443Z,58,2024-12-23T21:42:37.39028443Z,65,2024-12-23T21:42:37.39028443Z,3,2024-12-23T21:42:37.39028443Z,4,2024-12-23T21:42:37.39028443Z,/tangrams/309_258.png,2024-12-23T22:10:18.207951672Z,2,2024-12-23T21:42:38.171749244Z,true,2024-12-23T22:10:05.183766306Z,"[""/tangrams/427_343.png"",""/tangrams/355_162.png"",""/tangrams/144_126.png"",""/tangrams/309_258.png""]",2024-12-23T21:42:37.39028443Z,/tangrams/309_258.png,2024-12-23T21:42:37.39028443Z,11,2024-12-23T21:42:37.39028443Z,58,2024-12-23T21:42:37.39028443Z
01JFTQHNM4GM7ZZ0GVH4NK14HD,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:37.44476526Z,"[{""text"":""moose with spikey hair, side view"",""sender"":{""id"":""01JFTQBKEAQS4MY2SJD97PSZJV"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""is that the one I said was a bird?"",""sender"":{""id"":""01JFTQ6AKQHZBEKV03BY9W3067"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""yes I think"",""sender"":{""id"":""01JFTQBKEAQS4MY2SJD97PSZJV"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-23T22:08:44.749496897Z,true,2024-12-23T22:08:50.615917061Z,true,2024-12-23T22:08:50.609570011Z,01JFTQCWEVJMRJ7X1FGENJ4774,2024-12-23T21:42:37.44476526Z,54,2024-12-23T21:42:37.44476526Z,65,2024-12-23T21:42:37.44476526Z,3,2024-12-23T21:42:37.44476526Z,4,2024-12-23T21:42:37.44476526Z,/tangrams/205_410.png,2024-12-23T22:08:50.615917061Z,2,2024-12-23T21:42:38.121350602Z,true,2024-12-23T22:08:08.082660364Z,"[""/tangrams/461_169.png"",""/tangrams/355_162.png"",""/tangrams/205_410.png"",""/tangrams/302_420.png""]",2024-12-23T21:42:37.44476526Z,/tangrams/205_410.png,2024-12-23T21:42:37.44476526Z,7,2024-12-23T21:42:37.44476526Z,54,2024-12-23T21:42:37.44476526Z
01JFTQH4AXKP5FE318M0AH4BVE,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:19.741039007Z,,,,,false,2024-12-23T21:42:19.741039007Z,01JFTQCWETJ81EPRJHTFGJ2WYS,2024-12-23T21:42:19.741039007Z,43,2024-12-23T21:42:19.741039007Z,65,2024-12-23T21:42:19.741039007Z,2,2024-12-23T21:42:19.741039007Z,4,2024-12-23T21:42:19.741039007Z,,,2,2024-12-23T21:42:20.312625118Z,false,2024-12-23T21:42:19.741039007Z,"[""/tangrams/110_107.png"",""/tangrams/269_398.png"",""/tangrams/338_428.png"",""/tangrams/27_274.png""]",2024-12-23T21:42:19.741039007Z,/tangrams/27_274.png,2024-12-23T21:42:19.741039007Z,12,2024-12-23T21:42:19.741039007Z,43,2024-12-23T21:42:19.741039007Z
01JFTQHNJQQRX3PKP62SV6XMK4,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:37.399529397Z,"[{""text"":""pointy cheeks and symmetrical ears (Pikachu)"",""sender"":{""id"":""01JFTQBKEAQS4MY2SJD97PSZJV"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-23T22:02:41.786219024Z,true,2024-12-23T22:02:48.795055677Z,true,2024-12-23T22:02:48.789352826Z,01JFTQCWEVJMRJ7X1FGENJ4774,2024-12-23T21:42:37.399529397Z,38,2024-12-23T21:42:37.399529397Z,65,2024-12-23T21:42:37.399529397Z,2,2024-12-23T21:42:37.399529397Z,4,2024-12-23T21:42:37.399529397Z,/tangrams/461_169.png,2024-12-23T22:02:48.795055677Z,2,2024-12-23T21:42:37.931485915Z,true,2024-12-23T22:02:22.612463517Z,"[""/tangrams/461_169.png"",""/tangrams/463_25.png"",""/tangrams/144_126.png"",""/tangrams/66_421.png""]",2024-12-23T21:42:37.399529397Z,/tangrams/461_169.png,2024-12-23T21:42:37.399529397Z,7,2024-12-23T21:42:37.399529397Z,38,2024-12-23T21:42:37.399529397Z
01JFTQH49W5T8YNZH1MRDH9X94,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:19.708680111Z,"[{""text"":""ready whenever"",""sender"":{""id"":""01JFTQ7DE414MCRH72YDY9YWGX"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""it looks like a dog with 3 legs and 2 spikes on it's back, with a big head pointy chin and nose"",""sender"":{""id"":""01JFTQBN88VPJ7V0XQPR2T3WAE"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-23T21:46:25.020205988Z,true,2024-12-23T21:46:47.972027718Z,true,2024-12-23T21:46:47.965515473Z,01JFTQCWETJ81EPRJHTFGJ2WYS,2024-12-23T21:42:19.708680111Z,4,2024-12-23T21:42:19.708680111Z,65,2024-12-23T21:42:19.708680111Z,0,2024-12-23T21:42:19.708680111Z,4,2024-12-23T21:42:19.708680111Z,/tangrams/27_398.png,2024-12-23T21:46:47.972027718Z,2,2024-12-23T21:42:19.894439628Z,true,2024-12-23T21:45:51.958098651Z,"[""/tangrams/110_428.png"",""/tangrams/338_107.png"",""/tangrams/269_274.png"",""/tangrams/27_398.png""]",2024-12-23T21:42:19.708680111Z,/tangrams/27_398.png,2024-12-23T21:42:19.708680111Z,5,2024-12-23T21:42:19.708680111Z,4,2024-12-23T21:42:19.708680111Z
01JFTQH4ATYQJ8QPGNGV414458,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:19.738048708Z,"[{""text"":""?"",""sender"":{""id"":""01JFTQ7DE414MCRH72YDY9YWGX"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""flat top pyramid facing right, 3 point down, 1 up, 1 left"",""sender"":{""id"":""01JFTQBN88VPJ7V0XQPR2T3WAE"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-23T21:54:44.754916836Z,true,2024-12-23T21:55:17.385617301Z,true,2024-12-23T21:55:17.379768077Z,01JFTQCWETJ81EPRJHTFGJ2WYS,2024-12-23T21:42:19.738048708Z,14,2024-12-23T21:42:19.738048708Z,65,2024-12-23T21:42:19.738048708Z,0,2024-12-23T21:42:19.738048708Z,4,2024-12-23T21:42:19.738048708Z,/tangrams/338_398.png,2024-12-23T21:55:17.385617301Z,2,2024-12-23T21:42:20.003337626Z,true,2024-12-23T21:54:21.327167602Z,"[""/tangrams/110_274.png"",""/tangrams/338_398.png"",""/tangrams/269_428.png"",""/tangrams/27_107.png""]",2024-12-23T21:42:19.738048708Z,/tangrams/338_398.png,2024-12-23T21:42:19.738048708Z,15,2024-12-23T21:42:19.738048708Z,14,2024-12-23T21:42:19.738048708Z
01JFTQH4AV775PQ6EGB5K2QVZY,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:19.739050125Z,,,,,false,2024-12-23T21:42:19.739050125Z,01JFTQCWETJ81EPRJHTFGJ2WYS,2024-12-23T21:42:19.739050125Z,44,2024-12-23T21:42:19.739050125Z,65,2024-12-23T21:42:19.739050125Z,2,2024-12-23T21:42:19.739050125Z,4,2024-12-23T21:42:19.739050125Z,,,2,2024-12-23T21:42:20.321977982Z,false,2024-12-23T21:42:19.739050125Z,"[""/tangrams/27_107.png"",""/tangrams/338_428.png"",""/tangrams/269_274.png"",""/tangrams/110_398.png""]",2024-12-23T21:42:19.739050125Z,/tangrams/269_274.png,2024-12-23T21:42:19.739050125Z,13,2024-12-23T21:42:19.739050125Z,44,2024-12-23T21:42:19.739050125Z
