roundID,correct,gameID,index,numTrials,repNum,response,target,targetNum,trialNum,tangramURLs,contextStructure,kept_game,playerID,contextStructure_f,text,total_num_words,total_num_chars,actualPlayerCount,batchID,contextSize,status,targets,rotation,sampled_game
01JH9T2PJDE2NHK8460AYHM384,TRUE,01JH9SGDM23MYAYE14PAZBTC0A,59,65,3,/tangrams/24_165.png,/tangrams/24_165.png,12,59,"[""/tangrams/362_348.png"",""/tangrams/24_165.png"",""/tangrams/362_165.png"",""/tangrams/24_348.png""]",comp-within,TRUE,01JH9STRCRKCQRMFNJ8Z1XK15N,Within Trial,totally flat top rectangle middle triangle bottom,7,49,2,01JH9SGDKV1EQ95V1SDDJNDQ5X,4,ended,"[[24,165],[24,202],[24,348],[24,7],[356,165],[356,202],[356,348],[356,7],[326,165],[326,202],[326,348],[326,7],[362,165],[362,202],[362,348],[362,7]]",180,TRUE
01JH9T2PJT5PMRPZTAM31GPFZW,TRUE,01JH9SGDM23MYAYE14PAZBTC0A,50,65,3,/tangrams/362_7.png,/tangrams/362_7.png,3,50,"[""/tangrams/362_7.png"",""/tangrams/326_7.png"",""/tangrams/326_348.png"",""/tangrams/362_348.png""]",comp-within,TRUE,01JH9SWTYYCAZ7W4V0NX6Z22BZ,Within Trial,trianglea at top going down flat bottom two triangles coming out of left,13,72,2,01JH9SGDKV1EQ95V1SDDJNDQ5X,4,ended,"[[24,165],[24,202],[24,348],[24,7],[356,165],[356,202],[356,348],[356,7],[326,165],[326,202],[326,348],[326,7],[362,165],[362,202],[362,348],[362,7]]",180,TRUE
01JH9T2PJBPQY6SS750S4085SX,TRUE,01JH9SGDM23MYAYE14PAZBTC0A,60,65,3,/tangrams/24_202.png,/tangrams/24_202.png,13,60,"[""/tangrams/356_202.png"",""/tangrams/24_7.png"",""/tangrams/356_7.png"",""/tangrams/24_202.png""]",comp-within,TRUE,01JH9SWTYYCAZ7W4V0NX6Z22BZ,Within Trial,flat top triangle at top left rectangle in middle two triangles at bottom,13,73,2,01JH9SGDKV1EQ95V1SDDJNDQ5X,4,ended,"[[24,165],[24,202],[24,348],[24,7],[356,165],[356,202],[356,348],[356,7],[326,165],[326,202],[326,348],[326,7],[362,165],[362,202],[362,348],[362,7]]",180,TRUE
01JH9T2PJWG928XAVMSXTC693W,TRUE,01JH9SGDM23MYAYE14PAZBTC0A,55,65,3,/tangrams/326_7.png,/tangrams/326_7.png,8,55,"[""/tangrams/362_348.png"",""/tangrams/326_348.png"",""/tangrams/362_7.png"",""/tangrams/326_7.png""]",comp-within,TRUE,01JH9STRCRKCQRMFNJ8Z1XK15N,Within Trial,4 legs alien,3,12,2,01JH9SGDKV1EQ95V1SDDJNDQ5X,4,ended,"[[24,165],[24,202],[24,348],[24,7],[356,165],[356,202],[356,348],[356,7],[326,165],[326,202],[326,348],[326,7],[362,165],[362,202],[362,348],[362,7]]",180,TRUE
01JH9T2PJKW7DJ8NGDSG9C3H4E,TRUE,01JH9SGDM23MYAYE14PAZBTC0A,48,65,3,/tangrams/356_165.png,/tangrams/356_165.png,1,48,"[""/tangrams/362_165.png"",""/tangrams/356_348.png"",""/tangrams/362_348.png"",""/tangrams/356_165.png""]",comp-within,TRUE,01JH9SWTYYCAZ7W4V0NX6Z22BZ,Within Trial,totally flat top character facing right,6,39,2,01JH9SGDKV1EQ95V1SDDJNDQ5X,4,ended,"[[24,165],[24,202],[24,348],[24,7],[356,165],[356,202],[356,348],[356,7],[326,165],[326,202],[326,348],[326,7],[362,165],[362,202],[362,348],[362,7]]",180,TRUE
01JH9T2PJFSH7B4TD5QXG7RN9R,TRUE,01JH9SGDM23MYAYE14PAZBTC0A,58,65,3,/tangrams/24_348.png,/tangrams/24_348.png,11,58,"[""/tangrams/356_202.png"",""/tangrams/24_202.png"",""/tangrams/24_348.png"",""/tangrams/356_348.png""]",comp-within,TRUE,01JH9SWTYYCAZ7W4V0NX6Z22BZ,Within Trial,sonic looking right rectangle in middle two triangles at bottom,10,63,2,01JH9SGDKV1EQ95V1SDDJNDQ5X,4,ended,"[[24,165],[24,202],[24,348],[24,7],[356,165],[356,202],[356,348],[356,7],[326,165],[326,202],[326,348],[326,7],[362,165],[362,202],[362,348],[362,7]]",180,TRUE
01JH9T2PJR3V3ZWND5ADYRXJHY,TRUE,01JH9SGDM23MYAYE14PAZBTC0A,52,65,3,/tangrams/24_7.png,/tangrams/24_7.png,5,52,"[""/tangrams/24_7.png"",""/tangrams/24_348.png"",""/tangrams/362_348.png"",""/tangrams/362_7.png""]",comp-within,TRUE,01JH9SWTYYCAZ7W4V0NX6Z22BZ,Within Trial,among us,2,8,2,01JH9SGDKV1EQ95V1SDDJNDQ5X,4,ended,"[[24,165],[24,202],[24,348],[24,7],[356,165],[356,202],[356,348],[356,7],[326,165],[326,202],[326,348],[326,7],[362,165],[362,202],[362,348],[362,7]]",180,TRUE
01JH9T2PK0EBF03ADV8Q2GTH2Q,TRUE,01JH9SGDM23MYAYE14PAZBTC0A,54,65,3,/tangrams/356_202.png,/tangrams/356_202.png,7,54,"[""/tangrams/356_348.png"",""/tangrams/362_202.png"",""/tangrams/356_202.png"",""/tangrams/362_348.png""]",comp-within,TRUE,01JH9SWTYYCAZ7W4V0NX6Z22BZ,Within Trial,flat top triangle top left character facring right,8,50,2,01JH9SGDKV1EQ95V1SDDJNDQ5X,4,ended,"[[24,165],[24,202],[24,348],[24,7],[356,165],[356,202],[356,348],[356,7],[326,165],[326,202],[326,348],[326,7],[362,165],[362,202],[362,348],[362,7]]",180,TRUE
01JH9T2PH9E7PG7QSD1YP6Y1Y8,TRUE,01JH9SGDM23MYAYE14PAZBTC0A,63,65,3,/tangrams/362_165.png,/tangrams/362_165.png,16,63,"[""/tangrams/356_165.png"",""/tangrams/362_7.png"",""/tangrams/356_7.png"",""/tangrams/362_165.png""]",comp-within,TRUE,01JH9STRCRKCQRMFNJ8Z1XK15N,Within Trial,totally flat top flat bottom triangle facing left and facing right,11,66,2,01JH9SGDKV1EQ95V1SDDJNDQ5X,4,ended,"[[24,165],[24,202],[24,348],[24,7],[356,165],[356,202],[356,348],[356,7],[326,165],[326,202],[326,348],[326,7],[362,165],[362,202],[362,348],[362,7]]",180,TRUE
01JH9T2PJQT5WPMA9H5NCRTH5P,TRUE,01JH9SGDM23MYAYE14PAZBTC0A,51,65,3,/tangrams/356_348.png,/tangrams/356_348.png,4,51,"[""/tangrams/362_7.png"",""/tangrams/356_348.png"",""/tangrams/356_7.png"",""/tangrams/362_348.png""]",comp-within,TRUE,01JH9STRCRKCQRMFNJ8Z1XK15N,Within Trial,tounge guy,2,10,2,01JH9SGDKV1EQ95V1SDDJNDQ5X,4,ended,"[[24,165],[24,202],[24,348],[24,7],[356,165],[356,202],[356,348],[356,7],[326,165],[326,202],[326,348],[326,7],[362,165],[362,202],[362,348],[362,7]]",180,TRUE
