roundID,correct,gameID,index,numTrials,repNum,response,target,targetNum,trialNum,tangramURLs,contextStructure,kept_game,playerID,contextStructure_f,text,total_num_words,total_num_chars,actualPlayerCount,batchID,contextSize,status,targets,rotation,sampled_game
01JH9TDR2ARR4RHSZMBY3VD2GC,TRUE,01JH9SGB8DR3ZQBTE62666YJ37,59,65,3,/tangrams/33_410.png,/tangrams/33_410.png,12,59,"[""/tangrams/33_410.png"",""/tangrams/110_404.png"",""/tangrams/110_410.png"",""/tangrams/33_404.png""]",comp-within,TRUE,01JH9T7T0ARFX88RZ306MDN4V9,Within Trial,large triangle to the left flat bottom,7,38,2,01JH9SGB85HG90JC6PW00MFPF5,4,ended,"[[33,400],[33,157],[33,410],[33,404],[110,400],[110,157],[110,410],[110,404],[115,400],[115,157],[115,410],[115,404],[273,400],[273,157],[273,410],[273,404]]",270,TRUE
01JH9TDR3Z1NV2AWB8E1F3W36N,TRUE,01JH9SGB8DR3ZQBTE62666YJ37,53,65,3,/tangrams/33_400.png,/tangrams/33_400.png,6,53,"[""/tangrams/33_157.png"",""/tangrams/33_400.png"",""/tangrams/273_157.png"",""/tangrams/273_400.png""]",comp-within,TRUE,01JH9T7T0ARFX88RZ306MDN4V9,Within Trial,triangle pointing to the left flat bottom,7,41,2,01JH9SGB85HG90JC6PW00MFPF5,4,ended,"[[33,400],[33,157],[33,410],[33,404],[110,400],[110,157],[110,410],[110,404],[115,400],[115,157],[115,410],[115,404],[273,400],[273,157],[273,410],[273,404]]",270,TRUE
01JH9TDR23Z2CP6JREXCPBH40F,TRUE,01JH9SGB8DR3ZQBTE62666YJ37,56,65,3,/tangrams/273_404.png,/tangrams/273_404.png,9,56,"[""/tangrams/273_410.png"",""/tangrams/273_404.png"",""/tangrams/33_410.png"",""/tangrams/33_404.png""]",comp-within,TRUE,01JH9T8BRJAA7K8EVQA2R1G3CQ,Within Trial,rectangle on the left two spikes on the bottom,9,46,2,01JH9SGB85HG90JC6PW00MFPF5,4,ended,"[[33,400],[33,157],[33,410],[33,404],[110,400],[110,157],[110,410],[110,404],[115,400],[115,157],[115,410],[115,404],[273,400],[273,157],[273,410],[273,404]]",270,TRUE
01JH9TDR77BSE0X2TBH7D4SXGX,TRUE,01JH9SGB8DR3ZQBTE62666YJ37,49,65,3,/tangrams/110_404.png,/tangrams/110_404.png,2,49,"[""/tangrams/110_400.png"",""/tangrams/115_404.png"",""/tangrams/115_400.png"",""/tangrams/110_404.png""]",comp-within,TRUE,01JH9T7T0ARFX88RZ306MDN4V9,Within Trial,no diamond spike on the bottom,6,30,2,01JH9SGB85HG90JC6PW00MFPF5,4,ended,"[[33,400],[33,157],[33,410],[33,404],[110,400],[110,157],[110,410],[110,404],[115,400],[115,157],[115,410],[115,404],[273,400],[273,157],[273,410],[273,404]]",270,TRUE
01JH9TDR6MN0WNBFG20178VMG8,TRUE,01JH9SGB8DR3ZQBTE62666YJ37,50,65,3,/tangrams/110_157.png,/tangrams/110_157.png,3,50,"[""/tangrams/110_157.png"",""/tangrams/33_157.png"",""/tangrams/110_400.png"",""/tangrams/33_400.png""]",comp-within,TRUE,01JH9T8BRJAA7K8EVQA2R1G3CQ,Within Trial,the N,2,5,2,01JH9SGB85HG90JC6PW00MFPF5,4,ended,"[[33,400],[33,157],[33,410],[33,404],[110,400],[110,157],[110,410],[110,404],[115,400],[115,157],[115,410],[115,404],[273,400],[273,157],[273,410],[273,404]]",270,TRUE
01JH9TDR1YH4XDDEVPAQDKNZP8,TRUE,01JH9SGB8DR3ZQBTE62666YJ37,57,65,3,/tangrams/33_404.png,/tangrams/33_404.png,10,57,"[""/tangrams/33_404.png"",""/tangrams/110_400.png"",""/tangrams/110_404.png"",""/tangrams/33_400.png""]",comp-within,TRUE,01JH9T7T0ARFX88RZ306MDN4V9,Within Trial,triangle to the left 2 spikes on the bottom,9,43,2,01JH9SGB85HG90JC6PW00MFPF5,4,ended,"[[33,400],[33,157],[33,410],[33,404],[110,400],[110,157],[110,410],[110,404],[115,400],[115,157],[115,410],[115,404],[273,400],[273,157],[273,410],[273,404]]",270,TRUE
01JH9TDR1MGA8E9QBH2Q72CHJN,TRUE,01JH9SGB8DR3ZQBTE62666YJ37,60,65,3,/tangrams/110_400.png,/tangrams/110_400.png,13,60,"[""/tangrams/115_400.png"",""/tangrams/110_400.png"",""/tangrams/110_157.png"",""/tangrams/115_157.png""]",comp-within,TRUE,01JH9T8BRJAA7K8EVQA2R1G3CQ,Within Trial,largest flat bottom,3,19,2,01JH9SGB85HG90JC6PW00MFPF5,4,ended,"[[33,400],[33,157],[33,410],[33,404],[110,400],[110,157],[110,410],[110,404],[115,400],[115,157],[115,410],[115,404],[273,400],[273,157],[273,410],[273,404]]",270,TRUE
01JH9TDR2PRGW6SFWEM2QHFEMX,TRUE,01JH9SGB8DR3ZQBTE62666YJ37,55,65,3,/tangrams/115_400.png,/tangrams/115_400.png,8,55,"[""/tangrams/115_400.png"",""/tangrams/110_400.png"",""/tangrams/110_410.png"",""/tangrams/115_410.png""]",comp-within,TRUE,01JH9T7T0ARFX88RZ306MDN4V9,Within Trial,diamond on the left mostly flat right side,8,42,2,01JH9SGB85HG90JC6PW00MFPF5,4,ended,"[[33,400],[33,157],[33,410],[33,404],[110,400],[110,157],[110,410],[110,404],[115,400],[115,157],[115,410],[115,404],[273,400],[273,157],[273,410],[273,404]]",270,TRUE
01JH9TDR1ECJ5YF0VT3TP65PVQ,TRUE,01JH9SGB8DR3ZQBTE62666YJ37,58,65,3,/tangrams/273_410.png,/tangrams/273_410.png,11,58,"[""/tangrams/115_410.png"",""/tangrams/273_410.png"",""/tangrams/273_404.png"",""/tangrams/115_404.png""]",comp-within,TRUE,01JH9T8BRJAA7K8EVQA2R1G3CQ,Within Trial,rectangle on the left side one spike at the bottom,10,50,2,01JH9SGB85HG90JC6PW00MFPF5,4,ended,"[[33,400],[33,157],[33,410],[33,404],[110,400],[110,157],[110,410],[110,404],[115,400],[115,157],[115,410],[115,404],[273,400],[273,157],[273,410],[273,404]]",270,TRUE
01JH9TDR301A4ZFK8QYJZMHHDD,TRUE,01JH9SGB8DR3ZQBTE62666YJ37,63,65,3,/tangrams/33_157.png,/tangrams/33_157.png,16,63,"[""/tangrams/110_410.png"",""/tangrams/110_157.png"",""/tangrams/33_157.png"",""/tangrams/33_410.png""]",comp-within,TRUE,01JH9T7T0ARFX88RZ306MDN4V9,Within Trial,large triangle on the left 2 spikes on the bottom,10,49,2,01JH9SGB85HG90JC6PW00MFPF5,4,ended,"[[33,400],[33,157],[33,410],[33,404],[110,400],[110,157],[110,410],[110,404],[115,400],[115,157],[115,410],[115,404],[273,400],[273,157],[273,410],[273,404]]",270,TRUE
