roundID,correct,gameID,index,numTrials,repNum,response,target,targetNum,trialNum,tangramURLs,contextStructure,kept_game,playerID,contextStructure_f,text,total_num_words,total_num_chars,actualPlayerCount,batchID,contextSize,status,targets,rotation,sampled_game
01JH9JJYG10CTCQ3DJ2W6YKS5K,TRUE,01JH9J1D8G8CD894ARP0Z6FMTN,49,65,3,/tangrams/269_421.png,/tangrams/269_421.png,2,49,"[""/tangrams/62_458.png"",""/tangrams/370_375.png"",""/tangrams/269_421.png"",""/tangrams/42_121.png""]",comp-between,TRUE,01JH9JC2Q3ZCVRTBMJS8DSYJ3T,Across Trial,"right side chimney pointy bottom, triangle bottom",7,47,2,01JH9J1D88EMH9KT30JWW5MDAE,4,ended,"[[269,421],[269,458],[269,121],[269,375],[62,421],[62,458],[62,121],[62,375],[370,421],[370,458],[370,121],[370,375],[42,421],[42,458],[42,121],[42,375]]",180,TRUE
01JH9JJYCGVF08W4S4DY96H9AD,TRUE,01JH9J1D8G8CD894ARP0Z6FMTN,58,65,3,/tangrams/269_375.png,/tangrams/269_375.png,11,58,"[""/tangrams/370_458.png"",""/tangrams/62_421.png"",""/tangrams/269_375.png"",""/tangrams/42_121.png""]",comp-between,TRUE,01JH9JDTWRTB5C9PN08XQXVFYK,Across Trial,pointed bottom slanted chimney,4,30,2,01JH9J1D88EMH9KT30JWW5MDAE,4,ended,"[[269,421],[269,458],[269,121],[269,375],[62,421],[62,458],[62,121],[62,375],[370,421],[370,458],[370,121],[370,375],[42,421],[42,458],[42,121],[42,375]]",180,TRUE
01JH9JJYECQTT1SKAHFZ79A3MT,TRUE,01JH9J1D8G8CD894ARP0Z6FMTN,56,65,3,/tangrams/42_458.png,/tangrams/42_458.png,9,56,"[""/tangrams/42_458.png"",""/tangrams/370_421.png"",""/tangrams/269_121.png"",""/tangrams/62_375.png""]",comp-between,TRUE,01JH9JDTWRTB5C9PN08XQXVFYK,Across Trial,plug bottom kicking legs out the top,7,36,2,01JH9J1D88EMH9KT30JWW5MDAE,4,ended,"[[269,421],[269,458],[269,121],[269,375],[62,421],[62,458],[62,121],[62,375],[370,421],[370,458],[370,121],[370,375],[42,421],[42,458],[42,121],[42,375]]",180,TRUE
01JH9JJYE04NNHEBFX9S130X1V,TRUE,01JH9J1D8G8CD894ARP0Z6FMTN,62,65,3,/tangrams/370_121.png,/tangrams/370_121.png,15,62,"[""/tangrams/42_421.png"",""/tangrams/269_458.png"",""/tangrams/370_121.png"",""/tangrams/62_375.png""]",comp-between,TRUE,01JH9JDTWRTB5C9PN08XQXVFYK,Across Trial,gremlin head,2,12,2,01JH9J1D88EMH9KT30JWW5MDAE,4,ended,"[[269,421],[269,458],[269,121],[269,375],[62,421],[62,458],[62,121],[62,375],[370,421],[370,458],[370,121],[370,375],[42,421],[42,458],[42,121],[42,375]]",180,TRUE
01JH9JJYE400YT38NZNZZQDSW8,TRUE,01JH9J1D8G8CD894ARP0Z6FMTN,60,65,3,/tangrams/370_375.png,/tangrams/370_375.png,13,60,"[""/tangrams/269_458.png"",""/tangrams/370_375.png"",""/tangrams/62_121.png"",""/tangrams/42_421.png""]",comp-between,TRUE,01JH9JDTWRTB5C9PN08XQXVFYK,Across Trial,slanted roof pointed bottom,4,27,2,01JH9J1D88EMH9KT30JWW5MDAE,4,ended,"[[269,421],[269,458],[269,121],[269,375],[62,421],[62,458],[62,121],[62,375],[370,421],[370,458],[370,121],[370,375],[42,421],[42,458],[42,121],[42,375]]",180,TRUE
01JH9JJYENMMZ70FD9216W4ZYX,TRUE,01JH9J1D8G8CD894ARP0Z6FMTN,54,65,3,/tangrams/42_421.png,/tangrams/42_421.png,7,54,"[""/tangrams/269_458.png"",""/tangrams/42_421.png"",""/tangrams/370_375.png"",""/tangrams/62_121.png""]",comp-between,TRUE,01JH9JDTWRTB5C9PN08XQXVFYK,Across Trial,plug bottom right side chimney,5,30,2,01JH9J1D88EMH9KT30JWW5MDAE,4,ended,"[[269,421],[269,458],[269,121],[269,375],[62,421],[62,458],[62,121],[62,375],[370,421],[370,458],[370,121],[370,375],[42,421],[42,458],[42,121],[42,375]]",180,TRUE
01JH9JJYF9A7WSM915CWBZ9Q2R,TRUE,01JH9J1D8G8CD894ARP0Z6FMTN,51,65,3,/tangrams/62_121.png,/tangrams/62_121.png,4,51,"[""/tangrams/62_121.png"",""/tangrams/269_458.png"",""/tangrams/370_421.png"",""/tangrams/42_375.png""]",comp-between,TRUE,01JH9JC2Q3ZCVRTBMJS8DSYJ3T,Across Trial,gremlin head kicking legs at the bottom,7,39,2,01JH9J1D88EMH9KT30JWW5MDAE,4,ended,"[[269,421],[269,458],[269,121],[269,375],[62,421],[62,458],[62,121],[62,375],[370,421],[370,458],[370,121],[370,375],[42,421],[42,458],[42,121],[42,375]]",180,TRUE
01JH9JJYES8ZD9Z9TG9R7FBFNE,TRUE,01JH9J1D8G8CD894ARP0Z6FMTN,53,65,3,/tangrams/62_458.png,/tangrams/62_458.png,6,53,"[""/tangrams/42_421.png"",""/tangrams/370_375.png"",""/tangrams/62_458.png"",""/tangrams/269_121.png""]",comp-between,TRUE,01JH9JC2Q3ZCVRTBMJS8DSYJ3T,Across Trial,kicking legs top and bottom,5,27,2,01JH9J1D88EMH9KT30JWW5MDAE,4,ended,"[[269,421],[269,458],[269,121],[269,375],[62,421],[62,458],[62,121],[62,375],[370,421],[370,458],[370,121],[370,375],[42,421],[42,458],[42,121],[42,375]]",180,TRUE
01JH9JJYEVMFAJT1XZ5GQ8J0J2,TRUE,01JH9J1D8G8CD894ARP0Z6FMTN,52,65,3,/tangrams/269_458.png,/tangrams/269_458.png,5,52,"[""/tangrams/42_421.png"",""/tangrams/62_121.png"",""/tangrams/370_375.png"",""/tangrams/269_458.png""]",comp-between,TRUE,01JH9JDTWRTB5C9PN08XQXVFYK,Across Trial,pointed bottom kicking legs,4,27,2,01JH9J1D88EMH9KT30JWW5MDAE,4,ended,"[[269,421],[269,458],[269,121],[269,375],[62,421],[62,458],[62,121],[62,375],[370,421],[370,458],[370,121],[370,375],[42,421],[42,458],[42,121],[42,375]]",180,TRUE
01JH9JJYFDJWW3KQ51XDH055PV,TRUE,01JH9J1D8G8CD894ARP0Z6FMTN,50,65,3,/tangrams/42_375.png,/tangrams/42_375.png,3,50,"[""/tangrams/269_121.png"",""/tangrams/370_421.png"",""/tangrams/42_375.png"",""/tangrams/62_458.png""]",comp-between,TRUE,01JH9JDTWRTB5C9PN08XQXVFYK,Across Trial,slanted chimney plug at the bottom,6,34,2,01JH9J1D88EMH9KT30JWW5MDAE,4,ended,"[[269,421],[269,458],[269,121],[269,375],[62,421],[62,458],[62,121],[62,375],[370,421],[370,458],[370,121],[370,375],[42,421],[42,458],[42,121],[42,375]]",180,TRUE
