roundID,correct,gameID,index,numTrials,repNum,response,target,targetNum,trialNum,tangramURLs,contextStructure,kept_game,playerID,contextStructure_f,text,total_num_words,total_num_chars,actualPlayerCount,batchID,contextSize,status,targets,rotation,sampled_game
01JHRNQJK61FGT1RHQZ13D3EGC,FALSE,01JHRNCJVP4T9YXGM2PRJN0JQH,57,65,3,/tangrams/390_91.png,/tangrams/198_70.png,10,57,"[""/tangrams/337_55.png"",""/tangrams/390_91.png"",""/tangrams/198_70.png"",""/tangrams/182_320.png""]",comp-between,TRUE,01JHRNJNZ8AB3VWXXPDAMG1JHW,Across Trial,S shape and zig zaggy arrows diamonds,7,37,2,01JHRNCJRSDWEMS2ESC1ZG5JVH,4,ended,"[[198,91],[198,320],[198,55],[198,70],[337,91],[337,320],[337,55],[337,70],[182,91],[182,320],[182,55],[182,70],[390,91],[390,320],[390,55],[390,70]]",270,TRUE
01JHRNQJJ6T7WDVG0421VQ9RQD,TRUE,01JHRNCJVP4T9YXGM2PRJN0JQH,55,65,3,/tangrams/182_55.png,/tangrams/182_55.png,8,55,"[""/tangrams/182_55.png"",""/tangrams/337_70.png"",""/tangrams/390_91.png"",""/tangrams/198_320.png""]",comp-between,TRUE,01JHRNJNZ8AB3VWXXPDAMG1JHW,Across Trial,normal arrow on left side man on right,8,38,2,01JHRNCJRSDWEMS2ESC1ZG5JVH,4,ended,"[[198,91],[198,320],[198,55],[198,70],[337,91],[337,320],[337,55],[337,70],[182,91],[182,320],[182,55],[182,70],[390,91],[390,320],[390,55],[390,70]]",270,TRUE
01JHRNQJP978DDX8MVBM3WZBPP,TRUE,01JHRNCJVP4T9YXGM2PRJN0JQH,59,65,3,/tangrams/182_320.png,/tangrams/182_320.png,12,59,"[""/tangrams/182_320.png"",""/tangrams/198_70.png"",""/tangrams/390_91.png"",""/tangrams/337_55.png""]",comp-between,TRUE,01JHRNJNZ8AB3VWXXPDAMG1JHW,Across Trial,arrow on left L shape on right,7,30,2,01JHRNCJRSDWEMS2ESC1ZG5JVH,4,ended,"[[198,91],[198,320],[198,55],[198,70],[337,91],[337,320],[337,55],[337,70],[182,91],[182,320],[182,55],[182,70],[390,91],[390,320],[390,55],[390,70]]",270,TRUE
01JHRNQJQAEM0HP4CR4DEER1E5,TRUE,01JHRNCJVP4T9YXGM2PRJN0JQH,60,65,3,/tangrams/337_70.png,/tangrams/337_70.png,13,60,"[""/tangrams/198_55.png"",""/tangrams/390_91.png"",""/tangrams/337_70.png"",""/tangrams/182_320.png""]",comp-between,TRUE,01JHRNK17Y31EV1K8FRPRGFK0N,Across Trial,two feet pointing left and zig zaggy arrow pointing right,10,57,2,01JHRNCJRSDWEMS2ESC1ZG5JVH,4,ended,"[[198,91],[198,320],[198,55],[198,70],[337,91],[337,320],[337,55],[337,70],[182,91],[182,320],[182,55],[182,70],[390,91],[390,320],[390,55],[390,70]]",270,TRUE
01JHRNQJN9TJJT11F394MNC58G,TRUE,01JHRNCJVP4T9YXGM2PRJN0JQH,61,65,3,/tangrams/337_91.png,/tangrams/337_91.png,14,61,"[""/tangrams/337_91.png"",""/tangrams/390_55.png"",""/tangrams/182_320.png"",""/tangrams/198_70.png""]",comp-between,TRUE,01JHRNJNZ8AB3VWXXPDAMG1JHW,Across Trial,legs on left arrow pointing into shape on right,9,47,2,01JHRNCJRSDWEMS2ESC1ZG5JVH,4,ended,"[[198,91],[198,320],[198,55],[198,70],[337,91],[337,320],[337,55],[337,70],[182,91],[182,320],[182,55],[182,70],[390,91],[390,320],[390,55],[390,70]]",270,TRUE
01JHRNQJM6337W0C0A7F6H845B,TRUE,01JHRNCJVP4T9YXGM2PRJN0JQH,58,65,3,/tangrams/337_320.png,/tangrams/337_320.png,11,58,"[""/tangrams/337_320.png"",""/tangrams/182_91.png"",""/tangrams/198_70.png"",""/tangrams/390_55.png""]",comp-between,TRUE,01JHRNK17Y31EV1K8FRPRGFK0N,Across Trial,one leg pointing right,4,22,2,01JHRNCJRSDWEMS2ESC1ZG5JVH,4,ended,"[[198,91],[198,320],[198,55],[198,70],[337,91],[337,320],[337,55],[337,70],[182,91],[182,320],[182,55],[182,70],[390,91],[390,320],[390,55],[390,70]]",270,TRUE
01JHRNQJH57P78TEK2A9JRQEK3,TRUE,01JHRNCJVP4T9YXGM2PRJN0JQH,54,65,3,/tangrams/182_91.png,/tangrams/182_91.png,7,54,"[""/tangrams/198_55.png"",""/tangrams/390_320.png"",""/tangrams/337_70.png"",""/tangrams/182_91.png""]",comp-between,TRUE,01JHRNK17Y31EV1K8FRPRGFK0N,Across Trial,normal looking arrow on the left side,7,37,2,01JHRNCJRSDWEMS2ESC1ZG5JVH,4,ended,"[[198,91],[198,320],[198,55],[198,70],[337,91],[337,320],[337,55],[337,70],[182,91],[182,320],[182,55],[182,70],[390,91],[390,320],[390,55],[390,70]]",270,TRUE
01JHRNQJG4S5EK7XGVKQPG6XCK,TRUE,01JHRNCJVP4T9YXGM2PRJN0JQH,53,65,3,/tangrams/390_55.png,/tangrams/390_55.png,6,53,"[""/tangrams/337_320.png"",""/tangrams/182_70.png"",""/tangrams/390_55.png"",""/tangrams/198_91.png""]",comp-between,TRUE,01JHRNJNZ8AB3VWXXPDAMG1JHW,Across Trial,heart on left man on right,6,26,2,01JHRNCJRSDWEMS2ESC1ZG5JVH,4,ended,"[[198,91],[198,320],[198,55],[198,70],[337,91],[337,320],[337,55],[337,70],[182,91],[182,320],[182,55],[182,70],[390,91],[390,320],[390,55],[390,70]]",270,TRUE
01JHRNQJD2JNDDWQM369YVK2CE,FALSE,01JHRNCJVP4T9YXGM2PRJN0JQH,51,65,3,/tangrams/337_55.png,/tangrams/390_70.png,4,51,"[""/tangrams/337_55.png"",""/tangrams/390_70.png"",""/tangrams/198_91.png"",""/tangrams/182_320.png""]",comp-between,TRUE,01JHRNJNZ8AB3VWXXPDAMG1JHW,Across Trial,heart shape on left and diamonds on right,8,41,2,01JHRNCJRSDWEMS2ESC1ZG5JVH,4,ended,"[[198,91],[198,320],[198,55],[198,70],[337,91],[337,320],[337,55],[337,70],[182,91],[182,320],[182,55],[182,70],[390,91],[390,320],[390,55],[390,70]]",270,TRUE
01JHRNQJSDE8BV81A05RF1VJVE,TRUE,01JHRNCJVP4T9YXGM2PRJN0JQH,62,65,3,/tangrams/198_55.png,/tangrams/198_55.png,15,62,"[""/tangrams/198_55.png"",""/tangrams/182_91.png"",""/tangrams/390_70.png"",""/tangrams/337_320.png""]",comp-between,TRUE,01JHRNK17Y31EV1K8FRPRGFK0N,Across Trial,man holding up one arm on the left,8,34,2,01JHRNCJRSDWEMS2ESC1ZG5JVH,4,ended,"[[198,91],[198,320],[198,55],[198,70],[337,91],[337,320],[337,55],[337,70],[182,91],[182,320],[182,55],[182,70],[390,91],[390,320],[390,55],[390,70]]",270,TRUE
