roundID,correct,gameID,index,numTrials,repNum,response,target,targetNum,trialNum,tangramURLs,contextStructure,kept_game,playerID,contextStructure_f,text,total_num_words,total_num_chars,actualPlayerCount,batchID,contextSize,status,targets,rotation,sampled_game
01JHRM9V1JM67VY68CMJR9N8ZV,TRUE,01JHRM1WDYTGCZK504EMCPYH92,51,65,3,/tangrams/107_298.png,/tangrams/107_298.png,4,51,"[""/tangrams/107_298.png"",""/tangrams/8_110.png"",""/tangrams/426_403.png"",""/tangrams/156_114.png""]",comp-between,TRUE,01JHRM45JPHCYD9RTB827DCT01,Across Trial,double chimney,2,14,2,01JHRM1WDNMVEPA6ZRPE7MRRPC,4,ended,"[[107,114],[107,110],[107,403],[107,298],[8,114],[8,110],[8,403],[8,298],[156,114],[156,110],[156,403],[156,298],[426,114],[426,110],[426,403],[426,298]]",0,TRUE
01JHRM9V1MBJA3SJFTYZH13DN1,TRUE,01JHRM1WDYTGCZK504EMCPYH92,52,65,3,/tangrams/8_110.png,/tangrams/8_110.png,5,52,"[""/tangrams/8_110.png"",""/tangrams/107_114.png"",""/tangrams/156_298.png"",""/tangrams/426_403.png""]",comp-between,TRUE,01JHRM6QTS2CZHTZX30PSWPZJ3,Across Trial,short,1,5,2,01JHRM1WDNMVEPA6ZRPE7MRRPC,4,ended,"[[107,114],[107,110],[107,403],[107,298],[8,114],[8,110],[8,403],[8,298],[156,114],[156,110],[156,403],[156,298],[426,114],[426,110],[426,403],[426,298]]",0,TRUE
01JHRM9V1TY38K9FMRYE6T0S3G,TRUE,01JHRM1WDYTGCZK504EMCPYH92,59,65,3,/tangrams/426_114.png,/tangrams/426_114.png,12,59,"[""/tangrams/426_114.png"",""/tangrams/8_110.png"",""/tangrams/156_403.png"",""/tangrams/107_298.png""]",comp-between,TRUE,01JHRM45JPHCYD9RTB827DCT01,Across Trial,none,1,4,2,01JHRM1WDNMVEPA6ZRPE7MRRPC,4,ended,"[[107,114],[107,110],[107,403],[107,298],[8,114],[8,110],[8,403],[8,298],[156,114],[156,110],[156,403],[156,298],[426,114],[426,110],[426,403],[426,298]]",0,TRUE
01JHRM9V1WSQ63PXWDCYFV3A6Z,TRUE,01JHRM1WDYTGCZK504EMCPYH92,60,65,3,/tangrams/8_114.png,/tangrams/8_114.png,13,60,"[""/tangrams/426_110.png"",""/tangrams/156_298.png"",""/tangrams/8_114.png"",""/tangrams/107_403.png""]",comp-between,TRUE,01JHRM6QTS2CZHTZX30PSWPZJ3,Across Trial,short,1,5,2,01JHRM1WDNMVEPA6ZRPE7MRRPC,4,ended,"[[107,114],[107,110],[107,403],[107,298],[8,114],[8,110],[8,403],[8,298],[156,114],[156,110],[156,403],[156,298],[426,114],[426,110],[426,403],[426,298]]",0,TRUE
01JHRM9V1QM1Y0MPP6DMWPVMBJ,TRUE,01JHRM1WDYTGCZK504EMCPYH92,55,65,3,/tangrams/156_114.png,/tangrams/156_114.png,8,55,"[""/tangrams/107_403.png"",""/tangrams/8_110.png"",""/tangrams/156_114.png"",""/tangrams/426_298.png""]",comp-between,TRUE,01JHRM45JPHCYD9RTB827DCT01,Across Trial,tall,1,4,2,01JHRM1WDNMVEPA6ZRPE7MRRPC,4,ended,"[[107,114],[107,110],[107,403],[107,298],[8,114],[8,110],[8,403],[8,298],[156,114],[156,110],[156,403],[156,298],[426,114],[426,110],[426,403],[426,298]]",0,TRUE
01JHRM9V1S8SGZBZ4P01M9FG2W,TRUE,01JHRM1WDYTGCZK504EMCPYH92,53,65,3,/tangrams/8_298.png,/tangrams/8_298.png,6,53,"[""/tangrams/107_110.png"",""/tangrams/8_298.png"",""/tangrams/426_114.png"",""/tangrams/156_403.png""]",comp-between,TRUE,01JHRM45JPHCYD9RTB827DCT01,Across Trial,short,1,5,2,01JHRM1WDNMVEPA6ZRPE7MRRPC,4,ended,"[[107,114],[107,110],[107,403],[107,298],[8,114],[8,110],[8,403],[8,298],[156,114],[156,110],[156,403],[156,298],[426,114],[426,110],[426,403],[426,298]]",0,TRUE
01JHRM9V20V8285FB80RAYJ0QX,TRUE,01JHRM1WDYTGCZK504EMCPYH92,61,65,3,/tangrams/156_403.png,/tangrams/156_403.png,14,61,"[""/tangrams/8_114.png"",""/tangrams/426_298.png"",""/tangrams/107_110.png"",""/tangrams/156_403.png""]",comp-between,TRUE,01JHRM45JPHCYD9RTB827DCT01,Across Trial,tall,1,4,2,01JHRM1WDNMVEPA6ZRPE7MRRPC,4,ended,"[[107,114],[107,110],[107,403],[107,298],[8,114],[8,110],[8,403],[8,298],[156,114],[156,110],[156,403],[156,298],[426,114],[426,110],[426,403],[426,298]]",0,TRUE
01JHRM9V1V18XR33E8HNKGH91C,TRUE,01JHRM1WDYTGCZK504EMCPYH92,57,65,3,/tangrams/107_403.png,/tangrams/107_403.png,10,57,"[""/tangrams/426_114.png"",""/tangrams/156_298.png"",""/tangrams/8_110.png"",""/tangrams/107_403.png""]",comp-between,TRUE,01JHRM45JPHCYD9RTB827DCT01,Across Trial,double,1,6,2,01JHRM1WDNMVEPA6ZRPE7MRRPC,4,ended,"[[107,114],[107,110],[107,403],[107,298],[8,114],[8,110],[8,403],[8,298],[156,114],[156,110],[156,403],[156,298],[426,114],[426,110],[426,403],[426,298]]",0,TRUE
01JHRM9V1KN2JS7W593N6X19TD,TRUE,01JHRM1WDYTGCZK504EMCPYH92,54,65,3,/tangrams/426_403.png,/tangrams/426_403.png,7,54,"[""/tangrams/426_403.png"",""/tangrams/107_298.png"",""/tangrams/8_114.png"",""/tangrams/156_110.png""]",comp-between,TRUE,01JHRM6QTS2CZHTZX30PSWPZJ3,Across Trial,none,1,4,2,01JHRM1WDNMVEPA6ZRPE7MRRPC,4,ended,"[[107,114],[107,110],[107,403],[107,298],[8,114],[8,110],[8,403],[8,298],[156,114],[156,110],[156,403],[156,298],[426,114],[426,110],[426,403],[426,298]]",0,TRUE
01JHRM9V1ERN1KRGP1RAAQ6XX8,TRUE,01JHRM1WDYTGCZK504EMCPYH92,48,65,3,/tangrams/156_110.png,/tangrams/156_110.png,1,48,"[""/tangrams/426_114.png"",""/tangrams/107_298.png"",""/tangrams/156_110.png"",""/tangrams/8_403.png""]",comp-between,TRUE,01JHRM6QTS2CZHTZX30PSWPZJ3,Across Trial,tall,1,4,2,01JHRM1WDNMVEPA6ZRPE7MRRPC,4,ended,"[[107,114],[107,110],[107,403],[107,298],[8,114],[8,110],[8,403],[8,298],[156,114],[156,110],[156,403],[156,298],[426,114],[426,110],[426,403],[426,298]]",0,TRUE
01JHRM9V21MPKDRDCE9YEC6DKG,TRUE,01JHRM1WDYTGCZK504EMCPYH92,63,65,3,/tangrams/107_114.png,/tangrams/107_114.png,16,63,"[""/tangrams/156_110.png"",""/tangrams/426_298.png"",""/tangrams/107_114.png"",""/tangrams/8_403.png""]",comp-between,TRUE,01JHRM45JPHCYD9RTB827DCT01,Across Trial,double,1,6,2,01JHRM1WDNMVEPA6ZRPE7MRRPC,4,ended,"[[107,114],[107,110],[107,403],[107,298],[8,114],[8,110],[8,403],[8,298],[156,114],[156,110],[156,403],[156,298],[426,114],[426,110],[426,403],[426,298]]",0,TRUE
01JHRM9V1GW6HXWAZHFXEK3JJ3,TRUE,01JHRM1WDYTGCZK504EMCPYH92,50,65,3,/tangrams/426_110.png,/tangrams/426_110.png,3,50,"[""/tangrams/107_114.png"",""/tangrams/156_403.png"",""/tangrams/426_110.png"",""/tangrams/8_298.png""]",comp-between,TRUE,01JHRM6QTS2CZHTZX30PSWPZJ3,Across Trial,"no chimney if that didnt make sense lol, none",9,43,2,01JHRM1WDNMVEPA6ZRPE7MRRPC,4,ended,"[[107,114],[107,110],[107,403],[107,298],[8,114],[8,110],[8,403],[8,298],[156,114],[156,110],[156,403],[156,298],[426,114],[426,110],[426,403],[426,298]]",0,TRUE
01JHRM9V1YBHEQQWJ8H8ZC8T57,TRUE,01JHRM1WDYTGCZK504EMCPYH92,58,65,3,/tangrams/426_298.png,/tangrams/426_298.png,11,58,"[""/tangrams/8_114.png"",""/tangrams/156_110.png"",""/tangrams/107_403.png"",""/tangrams/426_298.png""]",comp-between,TRUE,01JHRM6QTS2CZHTZX30PSWPZJ3,Across Trial,none,1,4,2,01JHRM1WDNMVEPA6ZRPE7MRRPC,4,ended,"[[107,114],[107,110],[107,403],[107,298],[8,114],[8,110],[8,403],[8,298],[156,114],[156,110],[156,403],[156,298],[426,114],[426,110],[426,403],[426,298]]",0,TRUE
01JHRM9V1RBW4CX3KQ2H7SW2YH,TRUE,01JHRM1WDYTGCZK504EMCPYH92,56,65,3,/tangrams/156_298.png,/tangrams/156_298.png,9,56,"[""/tangrams/156_298.png"",""/tangrams/426_114.png"",""/tangrams/8_110.png"",""/tangrams/107_403.png""]",comp-between,TRUE,01JHRM6QTS2CZHTZX30PSWPZJ3,Across Trial,tall,1,4,2,01JHRM1WDNMVEPA6ZRPE7MRRPC,4,ended,"[[107,114],[107,110],[107,403],[107,298],[8,114],[8,110],[8,403],[8,298],[156,114],[156,110],[156,403],[156,298],[426,114],[426,110],[426,403],[426,298]]",0,TRUE
