playerID,gameID,contextStructure,setId,setReplicate,phase,order,image,label,cell,top,bottom,text,shownAt,submittedAt,rt_sec,autoSubmitted
01M1PVZ3NBFP4RQAMM34F5EPHD,01M1PVPWZ7KQZN2DHXW0TTKG9P,noncomp,7,0,pretest,0,245_24.png,A1,trained_distribution,245,24,crooked wrench,1788547964931,1788547990037,25.106,FALSE
01M1PVZ3NBFP4RQAMM34F5EPHD,01M1PVPWZ7KQZN2DHXW0TTKG9P,noncomp,7,0,pretest,1,36_412.png,K11,entirely_held_out,36,412,A fat distorted lightning bolt,1788547990049,1788548023933,33.884,FALSE
01M1PVZ3NBFP4RQAMM34F5EPHD,01M1PVPWZ7KQZN2DHXW0TTKG9P,noncomp,7,0,pretest,2,6_302.png,D4,trained_distribution,6,302,battle axe,1788548023939,1788548053449,29.51,FALSE
01M1PVZ3NBFP4RQAMM34F5EPHD,01M1PVPWZ7KQZN2DHXW0TTKG9P,noncomp,7,0,pretest,3,312_307.png,J10,entirely_held_out,312,307,the letter K on an arrow,1788548053455,1788548078879,25.424,FALSE
01M1PVZ3NBFP4RQAMM34F5EPHD,01M1PVPWZ7KQZN2DHXW0TTKG9P,noncomp,7,0,pretest,4,212_436.png,L12,entirely_held_out,212,436,person tied to a bed post,1788548078888,1788548108637,29.749,FALSE
01M1PVZ3NBFP4RQAMM34F5EPHD,01M1PVPWZ7KQZN2DHXW0TTKG9P,noncomp,7,0,pretest,5,183_304.png,C3,trained_distribution,183,304,Ass end of a rocket,1788548108644,1788548124136,15.492,FALSE
01M1PVZ3NBFP4RQAMM34F5EPHD,01M1PVPWZ7KQZN2DHXW0TTKG9P,noncomp,7,0,pretest,6,409_21.png,I9,entirely_held_out,409,21,stuck rocket,1788548124144,1788548167350,43.206,FALSE
01M1PVZ3NBFP4RQAMM34F5EPHD,01M1PVPWZ7KQZN2DHXW0TTKG9P,noncomp,7,0,pretest,7,303_311.png,B2,trained_distribution,303,311,sideways 4 pointed mountain,1788548167358,1788548190635,23.277,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,0,60_300.png,C7,familiar_top_novel_bottom,60,300,Elephant head facing to the right,1788547720313,1788547751214,30.901,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,1,420_127.png,E1,novel_top_familiar_bottom,420,127,Crab claws,1788547751216,1788547756496,5.28,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,2,235_24.png,D4,novel_combination,235,24,Rocket flying left,1788547756498,1788547766538,10.04,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,3,6_248.png,G3,novel_top_familiar_bottom,6,248,Funky vase or inukshuk,1788547766540,1788547775838,9.298,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,4,154_79.png,A5,familiar_top_novel_bottom,154,79,Chalice turned 90 degrees to the right,1788547775840,1788547788722,12.882,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,5,63_86.png,L12,entirely_held_out,63,86,A snake,1788547788724,1788547792713,3.989,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,6,14_38.png,B2,novel_combination,14,38,Menorah turned 90 degrees to the left,1788547792715,1788547802788,10.073,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,7,60_24.png,C4,trained_distribution,60,24,Really skinny elephant facing right,1788547802789,1788547810294,7.505,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,8,223_34.png,K11,entirely_held_out,223,34,Tunnel,1788547810295,1788547819995,9.7,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,9,235_127.png,D1,trained_distribution,235,127,Funny bird,1788547819997,1788547841696,21.699,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,10,239_151.png,J10,entirely_held_out,239,151,Cat on its side,1788547841698,1788547847398,5.7,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,11,14_248.png,B3,trained_distribution,14,248,Spiky trumpet,1788547847400,1788547859618,12.218,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,12,134_24.png,H4,novel_top_familiar_bottom,134,24,Brass knuckle,1788547859620,1788547873451,13.831,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,13,154_38.png,A2,trained_distribution,154,38,Table with a halo on its side,1788547873453,1788547881483,8.03,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,14,235_11.png,D8,familiar_top_novel_bottom,235,11,Thicker menorah 90 degrees to the right,1788547881485,1788547891933,10.448,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,15,341_312.png,I9,entirely_held_out,341,312,roadrunner head,1788547891934,1788547902956,11.022,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,16,60_248.png,C3,novel_combination,60,248,squiggly nonsense,1788547902957,1788547907795,4.838,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,17,14_96.png,B6,familiar_top_novel_bottom,14,96,Oak tree on its side 90 degrees left,1788547907797,1788547957261,49.464,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,18,106_38.png,F2,novel_top_familiar_bottom,106,38,Funny sideways hat,1788547957262,1788547965259,7.997,FALSE
01M1PVTG9CCCTFM1SEAAQ81WMP,01M1PVPSF9NDAT0BF7G6FNHKYQ,comp-between,5,0,pretest,19,154_127.png,A1,novel_combination,154,127,Brackets,1788547965260,1788547968715,3.455,FALSE
01M1PVVNQ4AT0NRB9TK929QH2E,01M1PVPSFBNZXW40G11YGR32M6,comp-within,5,0,pretest,0,154_38.png,A2,trained_distribution,154,38,coffee mug,1788547735144,1788547743376,8.232,FALSE
01M1PVVNQ4AT0NRB9TK929QH2E,01M1PVPSFBNZXW40G11YGR32M6,comp-within,5,0,pretest,1,60_24.png,C4,trained_distribution,60,24,left side is a house titled on its side,1788547743389,1788547761181,17.792,FALSE
01M1PVVNQ4AT0NRB9TK929QH2E,01M1PVPSFBNZXW40G11YGR32M6,comp-within,5,0,pretest,2,420_127.png,E1,novel_top_familiar_bottom,420,127,"a backwards ""c"" and an ""o""",1788547761192,1788547777104,15.912,FALSE
01M1PVVNQ4AT0NRB9TK929QH2E,01M1PVPSFBNZXW40G11YGR32M6,comp-within,5,0,pretest,3,223_34.png,K11,entirely_held_out,223,34,"a backwards lowercase ""r"" and a sideways ""t""",1788547777115,1788547792318,15.203,FALSE
01M1PVVNQ4AT0NRB9TK929QH2E,01M1PVPSFBNZXW40G11YGR32M6,comp-within,5,0,pretest,4,14_96.png,B6,familiar_top_novel_bottom,14,96,a tree tilted on its side,1788547792329,1788547799729,7.4,FALSE
