playerID,gameID,contextStructure,setId,setReplicate,phase,order,image,label,cell,top,bottom,text,shownAt,submittedAt,rt_sec,autoSubmitted
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,0,138_448.png,A5,familiar_top_novel_bottom,138,448,dfasd,1787625545144,1787625546443,1.299,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,1,422_405.png,C3,novel_combination,422,405,dfg,1787625546444,1787625546787,0.343,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,2,366_339.png,B2,novel_combination,366,339,sfdgsdf,1787625546789,1787625547270,0.481,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,3,279_25.png,D8,familiar_top_novel_bottom,279,25,gad,1787625547273,1787625547544,0.271,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,4,150_24.png,I9,entirely_held_out,150,24,gsdfgh,1787625547546,1787625547873,0.327,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,5,138_244.png,A1,novel_combination,138,244,sfgh,1787625547875,1787625548122,0.247,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,6,422_364.png,C7,familiar_top_novel_bottom,422,364,adsfda,1787625548124,1787625548382,0.258,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,7,162_66.png,H4,novel_top_familiar_bottom,162,66,fasd,1787625548384,1787625548632,0.248,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,8,120_339.png,F2,novel_top_familiar_bottom,120,339,fsfgh,1787625548633,1787625548994,0.361,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,9,401_126.png,J10,entirely_held_out,401,126,sfdg,1787625548995,1787625549307,0.312,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,10,279_244.png,D1,trained_distribution,279,244,adfgsdfhggfsh,1787625549309,1787625550058,0.749,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,11,260_405.png,G3,novel_top_familiar_bottom,260,405,gsfhfds,1787625550061,1787625550511,0.45,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,12,366_333.png,B6,familiar_top_novel_bottom,366,333,gadf,1787625550513,1787625550809,0.296,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,13,138_339.png,A2,trained_distribution,138,339,gdsfgsdfg,1787625550812,1787625551453,0.641,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,14,422_66.png,C4,trained_distribution,422,66,adfa,1787625551455,1787625551887,0.432,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,15,452_244.png,E1,novel_top_familiar_bottom,452,244,sdfsadf,1787625551890,1787625552311,0.421,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,16,239_32.png,K11,entirely_held_out,239,32,sdfgfdsg,1787625552313,1787625552954,0.641,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,17,366_405.png,B3,trained_distribution,366,405,sdfgsfdg,1787625552956,1787625553660,0.704,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,18,444_1.png,L12,entirely_held_out,444,1,sdfg,1787625553663,1787625554153,0.49,FALSE
01M0VCG9G1HPRDKK775CBP8VAV,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,19,279_66.png,D4,novel_combination,279,66,sdfg,1787625554155,1787625554918,0.763,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,0,452_244.png,E1,novel_top_familiar_bottom,452,244,fdgfh,1787625557093,1787625558114,1.021,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,1,422_66.png,C4,trained_distribution,422,66,fghsfdg,1787625558116,1787625558549,0.433,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,2,366_405.png,B3,trained_distribution,366,405,afgsf,1787625558552,1787625558852,0.3,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,3,444_1.png,L12,entirely_held_out,444,1,ghsgfhfgd,1787625558854,1787625559251,0.397,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,4,401_126.png,J10,entirely_held_out,401,126,gadfg,1787625559252,1787625559554,0.302,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,5,279_244.png,D1,trained_distribution,279,244,adgsfg,1787625559556,1787625559996,0.44,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,6,138_339.png,A2,trained_distribution,138,339,hsfghfn,1787625559999,1787625560547,0.548,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,7,422_405.png,C3,novel_combination,422,405,dhgadf,1787625560549,1787625560977,0.428,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,8,150_24.png,I9,entirely_held_out,150,24,gadgasd,1787625560978,1787625561699,0.721,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,9,162_66.png,H4,novel_top_familiar_bottom,162,66,fsdfh,1787625561701,1787625562141,0.44,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,10,239_32.png,K11,entirely_held_out,239,32,sfghgd,1787625562143,1787625562511,0.368,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,11,366_339.png,B2,novel_combination,366,339,fadfgf,1787625562513,1787625563175,0.662,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,12,138_448.png,A5,familiar_top_novel_bottom,138,448,sfhgadg,1787625563177,1787625563859,0.682,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,13,260_405.png,G3,novel_top_familiar_bottom,260,405,gfsh,1787625563862,1787625564218,0.356,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,14,279_25.png,D8,familiar_top_novel_bottom,279,25,hj,1787625564220,1787625564685,0.465,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,15,422_364.png,C7,familiar_top_novel_bottom,422,364,gffdsgsf,1787625564688,1787625565248,0.56,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,16,366_333.png,B6,familiar_top_novel_bottom,366,333,dgfhjgh,1787625565250,1787625566048,0.798,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,17,138_244.png,A1,novel_combination,138,244,fdda,1787625566051,1787625566605,0.554,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,18,120_339.png,F2,novel_top_familiar_bottom,120,339,ads,1787625566607,1787625566921,0.314,FALSE
01M0VCHMX1KP6K8WD30254ZST2,01M0VCG4YJ3SSHK6866WMH2XYH,comp-within,0,0,pretest,19,279_66.png,D4,novel_combination,279,66,sfhgfh,1787625566924,1787625567683,0.759,FALSE
