id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JFE3K6GK37SP9KTM6Q67BZVP,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:03:02.803795612Z,"[{""text"":""cup"",""sender"":{""id"":""01JFE3G0SARBJ072J7GT8109DN"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-19T00:18:23.195050275Z,true,2024-12-19T00:18:28.815892117Z,true,2024-12-19T00:18:28.795984226Z,01JFE2F3G88EFKXAZ79H1Z0JEZ,2024-12-19T00:03:02.803795612Z,56,2024-12-19T00:03:02.803795612Z,65,2024-12-19T00:03:02.803795612Z,3,2024-12-19T00:03:02.803795612Z,4,2024-12-19T00:03:02.803795612Z,/tangrams/14_301.png,2024-12-19T00:18:28.815892117Z,2,2024-12-19T00:03:04.11094025Z,true,2024-12-19T00:18:18.724836022Z,"[""/tangrams/289_438.png"",""/tangrams/87_328.png"",""/tangrams/226_187.png"",""/tangrams/14_301.png""]",2024-12-19T00:03:02.803795612Z,/tangrams/14_301.png,2024-12-19T00:03:02.803795612Z,9,2024-12-19T00:03:02.803795612Z,56,2024-12-19T00:03:02.803795612Z
01JFE3K6HBJ3ZEE6EPY8AF12Z8,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:03:02.831041626Z,"[{""text"":""jagged hourglass shape again"",""sender"":{""id"":""01JFE3G0SARBJ072J7GT8109DN"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-19T00:05:34.491672887Z,true,2024-12-19T00:05:46.739752068Z,true,2024-12-19T00:05:46.728771335Z,01JFE2F3G88EFKXAZ79H1Z0JEZ,2024-12-19T00:03:02.831041626Z,4,2024-12-19T00:03:02.831041626Z,65,2024-12-19T00:03:02.831041626Z,0,2024-12-19T00:03:02.831041626Z,4,2024-12-19T00:03:02.831041626Z,/tangrams/87_438.png,2024-12-19T00:05:46.739752068Z,2,2024-12-19T00:03:02.988111615Z,true,2024-12-19T00:05:20.950656918Z,"[""/tangrams/14_187.png"",""/tangrams/87_438.png"",""/tangrams/226_328.png"",""/tangrams/289_301.png""]",2024-12-19T00:03:02.831041626Z,/tangrams/87_438.png,2024-12-19T00:03:02.831041626Z,5,2024-12-19T00:03:02.831041626Z,4,2024-12-19T00:03:02.831041626Z
01JFE3P1Q0KB12KWPH2WBY31KT,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:04:36.192645461Z,,,,,false,2024-12-19T00:04:36.192645461Z,01JFE2F3G88EFKXAZ79VCSWHZ9,2024-12-19T00:04:36.192645461Z,60,2024-12-19T00:04:36.192645461Z,65,2024-12-19T00:04:36.192645461Z,3,2024-12-19T00:04:36.192645461Z,4,2024-12-19T00:04:36.192645461Z,,,2,2024-12-19T00:04:38.209561625Z,false,2024-12-19T00:04:36.192645461Z,"[""/tangrams/272_355.png"",""/tangrams/126_358.png"",""/tangrams/126_355.png"",""/tangrams/272_358.png""]",2024-12-19T00:04:36.192645461Z,/tangrams/126_358.png,2024-12-19T00:04:36.192645461Z,13,2024-12-19T00:04:36.192645461Z,60,2024-12-19T00:04:36.192645461Z
01JFE43STARKKX6BC9V6YWXS3E,01JFE2F6201T265AQ8QKTC3PAM,2024-12-19T00:12:06.858660089Z,"[{""text"":""double V"",""sender"":{""id"":""01JFE3R3FXHKGEJ1VBRPDEXJQ4"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T00:27:33.922800314Z,true,2024-12-19T00:27:39.293011907Z,true,2024-12-19T00:27:39.272373806Z,01JFE2F62GTGJW6PH1EHSDRF1P,2024-12-19T00:12:06.858660089Z,39,2024-12-19T00:12:06.858660089Z,65,2024-12-19T00:12:06.858660089Z,2,2024-12-19T00:12:06.858660089Z,4,2024-12-19T00:12:06.858660089Z,/tangrams/103_207.png,2024-12-19T00:27:39.293011907Z,2,2024-12-19T00:12:08.800107288Z,true,2024-12-19T00:27:25.530230183Z,"[""/tangrams/30_397.png"",""/tangrams/117_6.png"",""/tangrams/103_207.png"",""/tangrams/360_153.png""]",2024-12-19T00:12:06.858660089Z,/tangrams/103_207.png,2024-12-19T00:12:06.858660089Z,8,2024-12-19T00:12:06.858660089Z,39,2024-12-19T00:12:06.858660089Z
01JFE3JRXNJKDMED0VMABS39VR,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:02:48.886018693Z,"[{""text"":""goblin"",""sender"":{""id"":""01JFE3F9A7MC48ZJQXD4G22DQY"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-19T00:20:13.118524093Z,true,2024-12-19T00:20:17.718124387Z,true,2024-12-19T00:20:17.698629634Z,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:02:48.886018693Z,60,2024-12-19T00:02:48.886018693Z,65,2024-12-19T00:02:48.886018693Z,3,2024-12-19T00:02:48.886018693Z,4,2024-12-19T00:02:48.886018693Z,/tangrams/57_362.png,2024-12-19T00:20:17.718124387Z,2,2024-12-19T00:02:50.041071095Z,true,2024-12-19T00:20:08.998755248Z,"[""/tangrams/357_156.png"",""/tangrams/57_362.png"",""/tangrams/54_306.png"",""/tangrams/174_330.png""]",2024-12-19T00:02:48.886018693Z,/tangrams/57_362.png,2024-12-19T00:02:48.886018693Z,13,2024-12-19T00:02:48.886018693Z,60,2024-12-19T00:02:48.886018693Z
01JFE3JRX4KZ0BD6RASAEW3WNN,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:02:48.868667983Z,"[{""text"":""among us"",""sender"":{""id"":""01JFE3CCBQ47YDA3T67EP5FJFP"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T00:15:32.305199652Z,true,2024-12-19T00:15:38.277362525Z,true,2024-12-19T00:15:38.262458289Z,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:02:48.868667983Z,29,2024-12-19T00:02:48.868667983Z,65,2024-12-19T00:02:48.868667983Z,1,2024-12-19T00:02:48.868667983Z,4,2024-12-19T00:02:48.868667983Z,/tangrams/469_42.png,2024-12-19T00:15:38.277362525Z,2,2024-12-19T00:02:49.48731808Z,true,2024-12-19T00:15:27.710714617Z,"[""/tangrams/357_156.png"",""/tangrams/57_362.png"",""/tangrams/469_42.png"",""/tangrams/73_88.png""]",2024-12-19T00:02:48.868667983Z,/tangrams/469_42.png,2024-12-19T00:02:48.868667983Z,14,2024-12-19T00:02:48.868667983Z,29,2024-12-19T00:02:48.868667983Z
01JFE3K6HR8WG1DC6KDJQADWST,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:03:02.840068903Z,"[{""text"":""cup on top"",""sender"":{""id"":""01JFE39M62S9ZGB32JTRVGFVA6"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T00:11:48.924073757Z,true,2024-12-19T00:11:54.004947301Z,true,2024-12-19T00:11:53.989186076Z,01JFE2F3G88EFKXAZ79H1Z0JEZ,2024-12-19T00:03:02.840068903Z,23,2024-12-19T00:03:02.840068903Z,65,2024-12-19T00:03:02.840068903Z,1,2024-12-19T00:03:02.840068903Z,4,2024-12-19T00:03:02.840068903Z,/tangrams/14_301.png,2024-12-19T00:11:54.004947301Z,2,2024-12-19T00:03:03.382141921Z,true,2024-12-19T00:11:40.633301068Z,"[""/tangrams/14_301.png"",""/tangrams/87_438.png"",""/tangrams/289_187.png"",""/tangrams/226_328.png""]",2024-12-19T00:03:02.840068903Z,/tangrams/14_301.png,2024-12-19T00:03:02.840068903Z,8,2024-12-19T00:03:02.840068903Z,23,2024-12-19T00:03:02.840068903Z
01JFE3P1NWEDPYN7ASYWV4HVHS,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:04:36.157032229Z,,,false,2024-12-19T00:27:11.228124068Z,true,2024-12-19T00:27:11.203282118Z,01JFE2F3G88EFKXAZ79VCSWHZ9,2024-12-19T00:04:36.157032229Z,20,2024-12-19T00:04:36.157032229Z,65,2024-12-19T00:04:36.157032229Z,1,2024-12-19T00:04:36.157032229Z,4,2024-12-19T00:04:36.157032229Z,,2024-12-19T00:27:11.228124068Z,2,2024-12-19T00:04:36.829086041Z,true,2024-12-19T00:26:07.744603699Z,"[""/tangrams/126_359.png"",""/tangrams/33_355.png"",""/tangrams/33_359.png"",""/tangrams/126_355.png""]",2024-12-19T00:04:36.157032229Z,/tangrams/126_355.png,2024-12-19T00:04:36.157032229Z,5,2024-12-19T00:04:36.157032229Z,20,2024-12-19T00:04:36.157032229Z
01JFE3VHKQNWJHFRYQRY0CQRW8,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:07:36.311228661Z,"[{""text"":""x at bottom"",""sender"":{""id"":""01JFE3GNAK7CYZTKC2WCSCNTJE"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T00:32:31.461986187Z,true,2024-12-19T00:32:39.497045113Z,true,2024-12-19T00:32:39.473825442Z,01JFE2F4ZKGQVWRPETSR6SJYE1,2024-12-19T00:07:36.311228661Z,61,2024-12-19T00:07:36.311228661Z,65,2024-12-19T00:07:36.311228661Z,3,2024-12-19T00:07:36.311228661Z,4,2024-12-19T00:07:36.311228661Z,/tangrams/361_257.png,2024-12-19T00:32:39.497045113Z,2,2024-12-19T00:07:38.129628442Z,true,2024-12-19T00:32:18.425876707Z,"[""/tangrams/461_358.png"",""/tangrams/361_257.png"",""/tangrams/326_181.png"",""/tangrams/348_256.png""]",2024-12-19T00:07:36.311228661Z,/tangrams/361_257.png,2024-12-19T00:07:36.311228661Z,14,2024-12-19T00:07:36.311228661Z,61,2024-12-19T00:07:36.311228661Z
01JFE43SKN7HWCTCNM6428CMT3,01JFE2F6201T265AQ8QKTC3PAM,2024-12-19T00:12:06.645923086Z,"[{""text"":""looks like a paper boat"",""sender"":{""id"":""01JFE3SEFHADEN49FA2246CZPF"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-19T00:15:45.7495691Z,false,2024-12-19T00:16:03.374717113Z,true,2024-12-19T00:16:03.352034369Z,01JFE2F62GTGJW6PH1EHSDRF1P,2024-12-19T00:12:06.645923086Z,4,2024-12-19T00:12:06.645923086Z,65,2024-12-19T00:12:06.645923086Z,0,2024-12-19T00:12:06.645923086Z,4,2024-12-19T00:12:06.645923086Z,/tangrams/360_6.png,2024-12-19T00:16:03.374717113Z,2,2024-12-19T00:12:07.230913844Z,true,2024-12-19T00:15:29.481171607Z,"[""/tangrams/30_207.png"",""/tangrams/117_397.png"",""/tangrams/103_153.png"",""/tangrams/360_6.png""]",2024-12-19T00:12:06.645923086Z,/tangrams/30_207.png,2024-12-19T00:12:06.645923086Z,5,2024-12-19T00:12:06.645923086Z,4,2024-12-19T00:12:06.645923086Z
