playerID,gameID,contextStructure,setId,setReplicate,phase,order,image,label,cell,top,bottom,text,shownAt,submittedAt,rt_sec,autoSubmitted
01M214D5P3NXWG18WF1J3F1VFS,01M20X148VH9T6HPBHADHZGVW4,noncomp,11,0,pretest,0,316_156.png,A1,trained_distribution,316,156,Like a head of a man in a wide-brimmed hat,1788892660557,1788892676956,16.399,FALSE
01M214D5P3NXWG18WF1J3F1VFS,01M20X148VH9T6HPBHADHZGVW4,noncomp,11,0,pretest,1,293_392.png,B2,trained_distribution,293,392,An accordion squashed,1788892676961,1788892688965,12.004,FALSE
01M214D5P3NXWG18WF1J3F1VFS,01M20X148VH9T6HPBHADHZGVW4,noncomp,11,0,pretest,2,122_21.png,K11,entirely_held_out,122,21,a dog with a flea collar,1788892688969,1788892697180,8.211,FALSE
01M214D5P3NXWG18WF1J3F1VFS,01M20X148VH9T6HPBHADHZGVW4,noncomp,11,0,pretest,3,447_210.png,J10,entirely_held_out,447,210,a person on hands and knees looking in a mirror on the floor,1788892697185,1788892719404,22.219,FALSE
01M214D5P3NXWG18WF1J3F1VFS,01M20X148VH9T6HPBHADHZGVW4,noncomp,11,0,pretest,4,455_345.png,D4,trained_distribution,455,345,a person balancing on thier hands,1788892719407,1788892744844,25.437,FALSE
01M214D5P3NXWG18WF1J3F1VFS,01M20X148VH9T6HPBHADHZGVW4,noncomp,11,0,pretest,5,296_227.png,C3,trained_distribution,296,227,a yorkshire terrier,1788892744847,1788892759084,14.237,FALSE
01M214D5P3NXWG18WF1J3F1VFS,01M20X148VH9T6HPBHADHZGVW4,noncomp,11,0,pretest,6,218_272.png,L12,entirely_held_out,218,272,a rose flower,1788892759087,1788892765541,6.454,FALSE
01M214D5P3NXWG18WF1J3F1VFS,01M20X148VH9T6HPBHADHZGVW4,noncomp,11,0,pretest,7,403_369.png,I9,entirely_held_out,403,369,"the letter ""K"" at a 45 degree angle clockwise",1788892765546,1788892801933,36.387,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,0,226_171.png,J10,entirely_held_out,226,171,Person wearing robe is to the left of a lightning bolt,1788893479164,1788893516077,36.913,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,1,42_241.png,B6,familiar_top_novel_bottom,42,241,Similar to an electric plug that does into a wall outlet,1788893516084,1788893545175,29.091,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,2,66_455.png,A5,familiar_top_novel_bottom,66,455,Smaller triangle is attached on the east side of a larger object that has two promiinent spikes,1788893545182,1788893595147,49.965,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,3,113_164.png,C3,novel_combination,113,164,Like a SW Native American pattern,1788893595153,1788893617491,22.338,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,4,403_97.png,D8,familiar_top_novel_bottom,403,97,"To the left, a column-like object, attached on the right to an open-hand type object",1788893617497,1788893658031,40.534,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,5,49_335.png,F2,novel_top_familiar_bottom,49,335,"Similar to an electric plug with ""prongs"" facing west.",1788893658037,1788893692189,34.152,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,6,277_142.png,E1,novel_top_familiar_bottom,277,142,Similar to two rhomboids attached with a lightning bolt in the middle.,1788893692194,1788893730865,38.671,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,7,399_99.png,I9,entirely_held_out,399,99,Tile this 90 degrees north and it looks like a person with open arms who is running.,1788893730871,1788893769395,38.524,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,8,392_164.png,G3,novel_top_familiar_bottom,392,164,"A plug arrow at left, plus a gutter at top right; spikes in between.",1788893769401,1788893816353,46.952,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,9,403_63.png,D4,novel_combination,403,63,A dancer with leg up high and right-side hand flung upward.,1788893816359,1788893842145,25.786,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,10,42_335.png,B2,novel_combination,42,335,An electrical plug with equal-sized prongs facing east.,1788893842151,1788893871587,29.436,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,11,66_142.png,A1,novel_combination,66,142,An aerial view of a grand piano facing east.,1788893871593,1788893908637,37.044,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,12,274_19.png,K11,entirely_held_out,274,19,Turn it 90 degrees north and it looks like a small robot on two large sturdy feet.,1788893908646,1788893943583,34.937,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,13,113_465.png,C7,familiar_top_novel_bottom,113,465,A large chalice in front of a smaller chalice.,1788893943589,1788893970225,26.636,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,14,416_63.png,H4,novel_top_familiar_bottom,416,63,A caret turned 90 degrees to the west plus a bar handle attached on the right side.,1788893970232,1788894003733,33.501,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,15,42_164.png,B3,trained_distribution,42,164,Turn this 90 degrees to the right and it looks like a house of worship.,1788894003740,1788894034403,30.663,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,16,66_335.png,A2,trained_distribution,66,335,Turn 90 degrees left and it's a barn with a large door opening.,1788894034409,1788894065760,31.351,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,17,403_142.png,D1,trained_distribution,403,142,A dancer bowed 90 degrees to the west with right foot flung high.,1788894065765,1788894096289,30.524,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,18,101_427.png,L12,entirely_held_out,101,427,Mostly black with a small percentage of spikey white areas.,1788894096295,1788894126971,30.676,FALSE
01M2159EF7ZTRRJ1511MAAPBPG,01M215M9N7M1Y02J02DK7JKTQA,comp-between,13,0,pretest,19,113_63.png,C4,trained_distribution,113,63,An epaulette viewed from above.,1788894126978,1788894150165,23.187,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,0,49_181.png,D1,trained_distribution,49,181,Looks like a fish swimming to the right,1788886704549,1788886748042,43.493,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,1,262_129.png,G3,novel_top_familiar_bottom,262,129,looks like a person doing gymnastic upside down,1788886748047,1788886786388,38.341,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,2,253_254.png,J10,entirely_held_out,253,254,Looks like a spiky rectangle with spiky sides,1788886786392,1788886824701,38.309,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,3,130_232.png,A5,familiar_top_novel_bottom,130,232,looks like an a high heeled boot,1788886824705,1788886859095,34.39,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,4,453_445.png,L12,entirely_held_out,453,445,looks like a crooked house sitting on a stand,1788886859099,1788886905455,46.356,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,5,144_34.png,B2,novel_combination,144,34,looks like a open wrench,1788886905459,1788886940767,35.308,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,6,39_129.png,C3,novel_combination,39,129,looks like blocky robot,1788886940771,1788886967912,27.141,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,7,49_363.png,D8,familiar_top_novel_bottom,49,363,looks like a batman mask,1788886967916,1788886987685,19.769,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,8,272_469.png,H4,novel_top_familiar_bottom,272,469,looks like double arrowhead pointing down,1788886987688,1788887042162,54.474,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,9,130_181.png,A1,novel_combination,130,181,looks like a lamp shade,1788887042165,1788887065005,22.84,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,10,144_410.png,B6,familiar_top_novel_bottom,144,410,looks like a crooked pine tree with blocky branches,1788887065008,1788887102779,37.771,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,11,39_17.png,C7,familiar_top_novel_bottom,39,17,looks like a profile view of a high-back armed chair,1788887102783,1788887141472,38.689,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,12,332_34.png,F2,novel_top_familiar_bottom,332,34,looks like a cartoon carmel,1788887141476,1788887168198,26.722,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,13,99_394.png,K11,entirely_held_out,99,394,looks like a tilted bow tie,1788887168202,1788887199611,31.409,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,14,49_469.png,D4,novel_combination,49,469,looks like a barn with a sloped roof,1788887199615,1788887235393,35.778,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,15,385_197.png,I9,entirely_held_out,385,197,looks like a tilted awareness ribbon,1788887235397,1788887276776,41.379,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,16,144_129.png,B3,trained_distribution,144,129,looks like a blocky robot with wings,1788887276779,1788887318255,41.476,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,17,130_34.png,A2,trained_distribution,130,34,looks like a lower case h,1788887318259,1788887354073,35.814,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,18,267_181.png,E1,novel_top_familiar_bottom,267,181,looks like a thick arrow,1788887354077,1788887388643,34.566,FALSE
01M20YR2K07K9X60T54DN4Z8Q0,01M20X11N92ZFWXFVKY2CVEME8,comp-between,9,0,pretest,19,39_469.png,C4,trained_distribution,39,469,looks like a house with a slanted roof on the right,1788887388646,1788887437302,48.656,FALSE
01M214B7NK5TMY7WTYY3DVP911,01M20X14TPRK3E5KMRXWZZW19Q,noncomp,9,0,pretest,0,453_445.png,L12,entirely_held_out,453,445,a sideway hat in 2nd part and jacket with square missing in 1st part,1788893256064,1788893291028,34.964,FALSE
01M214B7NK5TMY7WTYY3DVP911,01M20X14TPRK3E5KMRXWZZW19Q,noncomp,9,0,pretest,1,385_197.png,I9,entirely_held_out,385,197,the letter X with top right part missing,1788893291036,1788893342402,51.366,FALSE
01M214B7NK5TMY7WTYY3DVP911,01M20X14TPRK3E5KMRXWZZW19Q,noncomp,9,0,pretest,2,130_181.png,A1,trained_distribution,130,181,a sideways enlarged hanger,1788893342409,1788893363945,21.536,FALSE
01M214B7NK5TMY7WTYY3DVP911,01M20X14TPRK3E5KMRXWZZW19Q,noncomp,9,0,pretest,3,253_254.png,J10,entirely_held_out,253,254,5 stars stuck together,1788893363952,1788893376668,12.716,FALSE
01M214B7NK5TMY7WTYY3DVP911,01M20X14TPRK3E5KMRXWZZW19Q,noncomp,9,0,pretest,4,39_129.png,C3,trained_distribution,39,129,3 shapes together like a sideway looking tap,1788893376674,1788893400463,23.789,FALSE
01M214B7NK5TMY7WTYY3DVP911,01M20X14TPRK3E5KMRXWZZW19Q,noncomp,9,0,pretest,5,144_34.png,B2,trained_distribution,144,34,turn object clockwise looks like a duck,1788893400471,1788893434493,34.022,FALSE
01M214B7NK5TMY7WTYY3DVP911,01M20X14TPRK3E5KMRXWZZW19Q,noncomp,9,0,pretest,6,99_394.png,K11,entirely_held_out,99,394,looks like a bird or gift tag,1788893434500,1788893447384,12.884,FALSE
01M214B7NK5TMY7WTYY3DVP911,01M20X14TPRK3E5KMRXWZZW19Q,noncomp,9,0,pretest,7,49_469.png,D4,trained_distribution,49,469,fish with bottom left part missing,1788893447394,1788893464138,16.744,FALSE
01M2155RV91S7EYVKS22CN3J6W,01M20X13PPQ56SF2D1TXYZ1GT1,comp-between,8,0,pretest,0,353_235.png,B3,trained_distribution,353,235,Two black rectangles connected by a black square. The bottom of the image is s,1788893069391,1788893129400,60.009,TRUE
01M2155RV91S7EYVKS22CN3J6W,01M20X13PPQ56SF2D1TXYZ1GT1,comp-between,8,0,pretest,1,192_436.png,D1,trained_distribution,192,436,All black. Top right is an edited rectangle. Triangle to left. Diagonal line below with an arrow to the left.,1788893129426,1788893189438,60.012,TRUE
01M2155RV91S7EYVKS22CN3J6W,01M20X13PPQ56SF2D1TXYZ1GT1,comp-between,8,0,pretest,2,234_444.png,H4,novel_top_familiar_bottom,234,444,"All black. 2 kitty corner squares. Top square has ears and a foot sticking out to the left. Bottom square has diagonal ribbon shape,",1788893189450,1788893249459,60.009,TRUE
01M2155RV91S7EYVKS22CN3J6W,01M20X13PPQ56SF2D1TXYZ1GT1,comp-between,8,0,pretest,3,391_258.png,K11,entirely_held_out,391,258,"All black. Diamond shape to left. Polygon to right, on top of t shaped",1788893249463,1788893309481,60.018,TRUE
01M2155RV91S7EYVKS22CN3J6W,01M20X13PPQ56SF2D1TXYZ1GT1,comp-between,8,0,pretest,4,368_219.png,A2,trained_distribution,368,219,Upside down triangle on top of rectangle with triangle and rectangle sticking out to the left. Foot is a diagonal shape,1788893309484,1788893369497,60.013,TRUE
01M2155RV91S7EYVKS22CN3J6W,01M20X13PPQ56SF2D1TXYZ1GT1,comp-between,8,0,pretest,5,404_235.png,G3,novel_top_familiar_bottom,404,235,.Jagged edges like saw blade. partial upside down triangle on top. Base is platform with jagged edges pointing down.,1788893369500,1788893429125,59.625,FALSE
01M2155RV91S7EYVKS22CN3J6W,01M20X13PPQ56SF2D1TXYZ1GT1,comp-between,8,0,pretest,6,209_436.png,E1,novel_top_familiar_bottom,209,436,Tilted rectangle on top of peaked roof with diagonal shape underneath and an arrow on the bottom going to the left.,1788893429134,1788893489155,60.021,TRUE
01M2155RV91S7EYVKS22CN3J6W,01M20X13PPQ56SF2D1TXYZ1GT1,comp-between,8,0,pretest,7,353_302.png,B6,familiar_top_novel_bottom,353,302,Fat arrow pointing down on the bottom. Top is shaped like state of oklahoma with points to each side.,1788893489183,1788893549190,60.007,TRUE
01M2155RV91S7EYVKS22CN3J6W,01M20X13PPQ56SF2D1TXYZ1GT1,comp-between,8,0,pretest,8,192_444.png,D4,novel_combination,192,444,"square on a column, odd shape coming out of square to left, bottom is diagonal pointing down.",1788893549208,1788893603459,54.251,FALSE
