id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,submit,submitLastChangedAt
01JGZ3R26RQ48R4KGZKPB2PCK3,01JGZ1JTF0VX78WKWJN6R8GA1B,2025-01-07T00:48:29.400455142Z,01JGZ1JTFN1FD5A54BCQMJHBNZ,2025-01-07T00:48:29.400455142Z,01JGZ1W1EBA4WB7SW4Y5S9Y373,2025-01-07T00:48:29.400455142Z,01JGZ2F5JZ6D0QQ10KC852ZFBE,2025-01-07T00:48:29.400455142Z,01JGZ2F73M8NDRHWJHWDKD8E1G,2025-01-07T00:48:29.400455142Z,true,2025-01-07T00:48:45.771886068Z
01JGZ5P2KZ936EY6EMHP9RYVZM,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T01:22:21.439333637Z,01JGZ1HQ3D5SE9KTKE87QW9STN,2025-01-07T01:22:21.439333637Z,01JGZ3JVRYF6NH3RSEDXMAK58V,2025-01-07T01:22:21.439333637Z,01JGZ3ZPA61SP5Y50ZDSPAJ4HP,2025-01-07T01:22:21.439333637Z,01JGZ3ZZWV2K83PAG2Z6REW2CS,2025-01-07T01:22:21.439333637Z,,
01JGZ4EJ7P9PECKV8W2VP06RHK,01JGZ1JZ88SWYYRG2SW3JHB9A4,2025-01-07T01:00:46.710647793Z,01JGZ1JZ8NW40KBCX0V187VCKF,2025-01-07T01:00:46.710647793Z,01JGZ29ZYEPST8VT6VPFZ1XZC9,2025-01-07T01:00:46.710647793Z,01JGZ2Z3QS5HN9KB484B5BT66C,2025-01-07T01:00:46.710647793Z,01JGZ2Z8CCVMG33N3EPR6MKV2Q,2025-01-07T01:00:46.710647793Z,,
01JGZ4VKQPC29PP2PDEG3K31TP,01JGZ3FW0DTMTAGQ58VA8P6MEE,2025-01-07T01:07:54.230890798Z,01JGZ3FW5F9PB6GEQ6P3RC6MSC,2025-01-07T01:07:54.230890798Z,01JGZ3QHN6V5YVWP5760ADN4JP,2025-01-07T01:07:54.230890798Z,01JGZ4P8V1V0HYXWAJ7XGVF87F,2025-01-07T01:07:54.230890798Z,01JGZ4PEHMN3A5DW416PH1TDZZ,2025-01-07T01:07:54.230890798Z,,
01JGZ576EEJQQ2CNJ63Q0EZGGC,01JGZ1JZ88SWYYRG2SW3JHB9A4,2025-01-07T01:14:13.838442236Z,01JGZ1JZ8NW40KBCX0V187VCKF,2025-01-07T01:14:13.838442236Z,01JGZ29ZYEPST8VT6VPFZ1XZC9,2025-01-07T01:14:13.838442236Z,01JGZ2Z429AP6BYKEKZKG2N39P,2025-01-07T01:14:13.838442236Z,01JGZ2ZAFYH2DFPMV6502TVS61,2025-01-07T01:14:13.838442236Z,,
01JGZ5CPQ2GTREDJZT68W0YFBV,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T01:17:14.33844255Z,01JGZ1HQ3BXW69RFKVC55KXV7B,2025-01-07T01:17:14.33844255Z,01JGZ346ABTAYG44HB9S1PX67R,2025-01-07T01:17:14.33844255Z,01JGZ3GZZMB9XF27ZRHKZD86G2,2025-01-07T01:17:14.33844255Z,01JGZ3H5P77C9R6MCNZVWV36G2,2025-01-07T01:17:14.33844255Z,,
01JGZ2VD055NPTC072RYCKRGJC,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:32:50.181330944Z,01JGZ1J4WMY7MA81TRZB8H2YG3,2025-01-07T00:32:50.181330944Z,01JGZ1STC3KCA5ZBRR6JQ5QT7E,2025-01-07T00:32:50.181330944Z,01JGZ1X5S4AZCG13JKW9DX75NW,2025-01-07T00:32:50.181330944Z,01JGZ1X6MDHZPGDQMGQ2V3S1FN,2025-01-07T00:32:50.181330944Z,,
01JGZ38X8FN7JQF2QRS2AE0FK1,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:40:12.815724443Z,01JGZ1J1S9HRZETTFT0YBZ9QYK,2025-01-07T00:40:12.815724443Z,01JGZ1SZ21EGZFNGNZ5JZRQVEV,2025-01-07T00:40:12.815724443Z,01JGZ23TJ4M4R8946BXS9GJSWY,2025-01-07T00:40:12.815724443Z,01JGZ23VKK0ZSAYQ40HRB6XYGG,2025-01-07T00:40:12.815724443Z,,
01JGZ329KNCDZ606M4KJ2PP8QK,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:36:36.085473191Z,01JGZ1J1S9HRZETTFT0YBZ9QYK,2025-01-07T00:36:36.085473191Z,01JGZ1SZ21EGZFNGNZ5JZRQVEV,2025-01-07T00:36:36.085473191Z,01JGZ23TEX95WKAVC21VG4R6BQ,2025-01-07T00:36:36.085473191Z,01JGZ23VDAVS6XXQ4R26AFQDV3,2025-01-07T00:36:36.085473191Z,true,2025-01-07T00:36:49.352938449Z
01JGZ38MDN29MJTR3HC9NBR99G,01JGZ1JTF0VX78WKWJN6R8GA1B,2025-01-07T00:40:03.765353523Z,01JGZ1JTFPNZ10B2SXBEYNMS9G,2025-01-07T00:40:03.765353523Z,01JGZ1T59TW9YKBB2WEVWYAQ9H,2025-01-07T00:40:03.765353523Z,01JGZ1YQVKZ9RHXJR3GK8M760D,2025-01-07T00:40:03.765353523Z,01JGZ1YRJ9FKMPNSZYA6X1J4WW,2025-01-07T00:40:03.765353523Z,true,2025-01-07T00:40:27.035773119Z
