playerID,gameID,contextStructure,setId,setReplicate,phase,order,image,label,cell,top,bottom,text,shownAt,submittedAt,rt_sec,autoSubmitted
01M0TT49QHQY8JQV8C5T94HHYZ,01M0TSZEY44B7XSP574QH2WQPJ,noncomp,0,0,pretest,0,401_126.png,J10,entirely_held_out,401,126,"Triangle neck, square head wearing a crown with a jewel",1787606570995,1787606606673,35.678,FALSE
01M0TT49QHQY8JQV8C5T94HHYZ,01M0TSZEY44B7XSP574QH2WQPJ,noncomp,0,0,pretest,1,444_1.png,L12,entirely_held_out,444,1,Square house with a right side attic that has a slanted roof.,1787606606675,1787606638184,31.509,FALSE
01M0TT49QHQY8JQV8C5T94HHYZ,01M0TSZEY44B7XSP574QH2WQPJ,noncomp,0,0,pretest,2,422_405.png,C3,trained_distribution,422,405,House with legs walking to the left,1787606638187,1787606651967,13.78,FALSE
01M0TT49QHQY8JQV8C5T94HHYZ,01M0TSZEY44B7XSP574QH2WQPJ,noncomp,0,0,pretest,3,150_24.png,I9,entirely_held_out,150,24,Dude with big sunglasses and 3 spike hair,1787606651969,1787606674153,22.184,FALSE
01M0TT49QHQY8JQV8C5T94HHYZ,01M0TSZEY44B7XSP574QH2WQPJ,noncomp,0,0,pretest,4,138_244.png,A1,trained_distribution,138,244,Side profile of a bird with rosey cheeks wearing a hat,1787606674155,1787606699277,25.122,FALSE
01M0TT49QHQY8JQV8C5T94HHYZ,01M0TSZEY44B7XSP574QH2WQPJ,noncomp,0,0,pretest,5,239_32.png,K11,entirely_held_out,239,32,Table with double square base and a large shopping tag sitting on top,1787606699279,1787606732953,33.674,FALSE
01M0TT49QHQY8JQV8C5T94HHYZ,01M0TSZEY44B7XSP574QH2WQPJ,noncomp,0,0,pretest,6,279_66.png,D4,trained_distribution,279,66,A large badge popping out of a box.,1787606732955,1787606750334,17.379,FALSE
01M0TT49QHQY8JQV8C5T94HHYZ,01M0TSZEY44B7XSP574QH2WQPJ,noncomp,0,0,pretest,7,366_339.png,B2,trained_distribution,366,339,A chair with the back snapped off and hanging off the seat,1787606750336,1787606784227,33.891,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,0,366_405.png,B3,trained_distribution,366,405,triangle and slanted L,1787606400762,1787606409247,8.485,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,1,138_244.png,A1,novel_combination,138,244,House-like with triangle and diamond around,1787606409251,1787606419129,9.878,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,2,422_66.png,C4,trained_distribution,422,66,double story house,1787606419132,1787606424112,4.98,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,3,120_339.png,F2,novel_top_familiar_bottom,120,339,batwing and N,1787606424115,1787606431175,7.06,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,4,279_25.png,D8,familiar_top_novel_bottom,279,25,crab shape,1787606431179,1787606435020,3.841,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,5,444_1.png,L12,entirely_held_out,444,1,house chimney,1787606435023,1787606439811,4.788,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,6,401_126.png,J10,entirely_held_out,401,126,house with diamond on top,1787606439815,1787606445097,5.282,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,7,366_333.png,B6,familiar_top_novel_bottom,366,333,spaceship,1787606445100,1787606449175,4.075,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,8,422_364.png,C7,familiar_top_novel_bottom,422,364,house with two V's below it,1787606449178,1787606454439,5.261,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,9,279_244.png,D1,trained_distribution,279,244,Large diamond cut off,1787606454442,1787606459348,4.906,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,10,138_339.png,A2,trained_distribution,138,339,House with diamond above,1787606459351,1787606463915,4.564,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,11,162_66.png,H4,novel_top_familiar_bottom,162,66,Box with ramp on top,1787606463918,1787606471458,7.54,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,12,260_405.png,G3,novel_top_familiar_bottom,260,405,Bunny ear angular shape,1787606471461,1787606480903,9.442,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,13,150_24.png,I9,entirely_held_out,150,24,Cut out box inside,1787606480907,1787606490588,9.681,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,14,452_244.png,E1,novel_top_familiar_bottom,452,244,City with triangle below it,1787606490590,1787606497056,6.466,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,15,366_339.png,B2,novel_combination,366,339,House with small house cut out in middle,1787606497059,1787606504477,7.418,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,16,279_66.png,D4,novel_combination,279,66,House in box,1787606504479,1787606507083,2.604,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,17,138_448.png,A5,familiar_top_novel_bottom,138,448,House with diamond on top,1787606507086,1787606511786,4.7,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,18,422_405.png,C3,novel_combination,422,405,House with slanted L below it,1787606511790,1787606519456,7.666,FALSE
01M0TT5CRNM1YVR61Q14685E3M,01M0TSZGKE32G3R2H2EPQFBQNN,comp-between,0,0,pretest,19,239_32.png,K11,entirely_held_out,239,32,Stack of squares,1787606519459,1787606525333,5.874,FALSE
01M0TT9XXJBBQAZ4WANFPESF7T,01M0TSZEY44B7XSP574QH2WQPJ,noncomp,0,0,pretest,0,279_66.png,D4,trained_distribution,279,66,Transformer helmet,1787606573923,1787606586461,12.538,FALSE
01M0TT9XXJBBQAZ4WANFPESF7T,01M0TSZEY44B7XSP574QH2WQPJ,noncomp,0,0,pretest,1,138_244.png,A1,trained_distribution,138,244,House with diamond and triangle underneath,1787606586464,1787606605612,19.148,FALSE
01M0TT9XXJBBQAZ4WANFPESF7T,01M0TSZEY44B7XSP574QH2WQPJ,noncomp,0,0,pretest,2,366_339.png,B2,trained_distribution,366,339,Barn  made by someone with Parkinson's Disease,1787606605614,1787606628188,22.574,FALSE
01M0TT9XXJBBQAZ4WANFPESF7T,01M0TSZEY44B7XSP574QH2WQPJ,noncomp,0,0,pretest,3,150_24.png,I9,entirely_held_out,150,24,"Black rectangle, two triangles under",1787606628189,1787606666323,38.134,FALSE
01M0TT9XXJBBQAZ4WANFPESF7T,01M0TSZEY44B7XSP574QH2WQPJ,noncomp,0,0,pretest,4,401_126.png,J10,entirely_held_out,401,126,upwards arrow with diamond on top,1787606666325,1787606686500,20.175,FALSE
